#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS:  42 372
# Band-Index    1
   0.50511    -43.441959    -43.441959
   0.50511    -43.441959    -43.441959
   0.52255    -43.441959    -43.441959
   0.53998    -43.441959    -43.441959
   0.55742    -43.441959    -43.441959
   0.57485    -43.441959    -43.441959
   0.59229    -43.441959    -43.441959
   0.60972    -43.441959    -43.441959
   0.60972    -43.441959    -43.441959
   0.62716    -43.441959    -43.441959
   0.64460    -43.441959    -43.441959
   0.66203    -43.441960    -43.441960
   0.67947    -43.441960    -43.441960
   0.69690    -43.441960    -43.441960
   0.71434    -43.441960    -43.441960
 
# Band-Index    4
   0.71434    -40.321489    -40.321489
   0.69690    -40.321489    -40.321489
   0.67947    -40.321489    -40.321489
   0.66203    -40.321489    -40.321489
   0.64460    -40.321489    -40.321488
   0.62716    -40.321488    -40.321487
   0.60972    -40.321488    -40.321487
   0.60972    -40.321488    -40.321487
   0.59229    -40.321488    -40.321487
   0.57485    -40.321489    -40.321488
   0.55742    -40.321489    -40.321488
   0.53998    -40.321489    -40.321488
   0.52255    -40.321488    -40.321488
   0.50511    -40.321489    -40.321489
   0.50511    -40.321489    -40.321489
   0.48046    -40.321488    -40.321488
   0.45580    -40.321488    -40.321489
   0.43114    -40.321488    -40.321489
   0.40648    -40.321489    -40.321489
   0.38183    -40.321490    -40.321489
   0.35717    -40.321489    -40.321489
   0.35717    -40.321489    -40.321489
   0.33251    -40.321489    -40.321490
   0.30785    -40.321489    -40.321489
   0.28320    -40.321488    -40.321488
   0.25854    -40.321489    -40.321488
   0.23388    -40.321488    -40.321488
   0.20922    -40.321489    -40.321489
   0.20922    -40.321489    -40.321489
   0.19179    -40.321488    -40.321488
   0.17435    -40.321488    -40.321489
   0.15692    -40.321488    -40.321489
   0.13948    -40.321488    -40.321489
   0.12205    -40.321487    -40.321488
   0.10461    -40.321487    -40.321488
   0.10461    -40.321487    -40.321488
   0.08718    -40.321487    -40.321488
   0.06974    -40.321488    -40.321489
   0.05231    -40.321489    -40.321489
   0.03487    -40.321489    -40.321489
   0.01744    -40.321489    -40.321489
   0.00000    -40.321489    -40.321489
 
# Band-Index    5
   0.00000    -40.321192    -40.321192
   0.01744    -40.321192    -40.321192
   0.03487    -40.321192    -40.321192
   0.05231    -40.321192    -40.321192
   0.06974    -40.321192    -40.321191
   0.08718    -40.321191    -40.321190
   0.10461    -40.321191    -40.321190
   0.10461    -40.321191    -40.321190
   0.12205    -40.321191    -40.321190
   0.13948    -40.321192    -40.321191
   0.15692    -40.321191    -40.321191
   0.17435    -40.321192    -40.321191
   0.19179    -40.321191    -40.321191
   0.20922    -40.321192    -40.321192
   0.20922    -40.321192    -40.321192
   0.23388    -40.321191    -40.321191
   0.25854    -40.321191    -40.321192
   0.28320    -40.321191    -40.321191
   0.30785    -40.321192    -40.321192
   0.33251    -40.321193    -40.321192
   0.35717    -40.321192    -40.321192
   0.35717    -40.321192    -40.321192
   0.38183    -40.321192    -40.321193
   0.40648    -40.321192    -40.321192
   0.43114    -40.321191    -40.321191
   0.45580    -40.321192    -40.321191
   0.48046    -40.321191    -40.321191
   0.50511    -40.321192    -40.321192
   0.50511    -40.321192    -40.321192
   0.52255    -40.321191    -40.321191
   0.53998    -40.321191    -40.321192
   0.55742    -40.321191    -40.321191
   0.57485    -40.321191    -40.321192
   0.59229    -40.321190    -40.321191
   0.60972    -40.321190    -40.321191
   0.60972    -40.321190    -40.321191
   0.62716    -40.321190    -40.321191
   0.64460    -40.321191    -40.321192
   0.66203    -40.321192    -40.321192
   0.67947    -40.321192    -40.321192
   0.69690    -40.321192    -40.321192
   0.71434    -40.321192    -40.321192
 
# Band-Index    6
   0.71434    -39.187813    -39.187813
   0.69690    -39.187812    -39.187812
   0.67947    -39.187812    -39.187812
   0.66203    -39.187812    -39.187812
   0.64460    -39.187811    -39.187811
   0.62716    -39.187810    -39.187810
   0.60972    -39.187810    -39.187810
   0.60972    -39.187810    -39.187810
   0.59229    -39.187811    -39.187811
   0.57485    -39.187811    -39.187811
   0.55742    -39.187810    -39.187810
   0.53998    -39.187810    -39.187810
   0.52255    -39.187810    -39.187810
   0.50511    -39.187811    -39.187811
   0.50511    -39.187811    -39.187811
   0.48046    -39.187810    -39.187810
   0.45580    -39.187810    -39.187810
   0.43114    -39.187811    -39.187811
   0.40648    -39.187812    -39.187812
   0.38183    -39.187812    -39.187812
   0.35717    -39.187813    -39.187813
   0.35717    -39.187813    -39.187813
   0.33251    -39.187812    -39.187812
   0.30785    -39.187812    -39.187812
   0.28320    -39.187811    -39.187811
   0.25854    -39.187810    -39.187810
   0.23388    -39.187810    -39.187810
   0.20922    -39.187811    -39.187811
   0.20922    -39.187811    -39.187811
   0.19179    -39.187810    -39.187810
   0.17435    -39.187810    -39.187810
   0.15692    -39.187810    -39.187810
   0.13948    -39.187811    -39.187811
   0.12205    -39.187811    -39.187811
   0.10461    -39.187810    -39.187810
   0.10461    -39.187810    -39.187810
   0.08718    -39.187810    -39.187810
   0.06974    -39.187811    -39.187811
   0.05231    -39.187812    -39.187812
   0.03487    -39.187812    -39.187812
   0.01744    -39.187812    -39.187812
   0.00000    -39.187813    -39.187813
 
# Band-Index    7
   0.00000    -21.510655    -21.510655
   0.01744    -21.510653    -21.510653
   0.03487    -21.510649    -21.510649
   0.05231    -21.510651    -21.510651
   0.06974    -21.510649    -21.510649
   0.08718    -21.510644    -21.510643
   0.10461    -21.510644    -21.510644
   0.10461    -21.510644    -21.510644
   0.12205    -21.510647    -21.510646
   0.13948    -21.510648    -21.510648
   0.15692    -21.510648    -21.510647
   0.17435    -21.510647    -21.510647
   0.19179    -21.510645    -21.510645
   0.20922    -21.510646    -21.510646
   0.20922    -21.510646    -21.510646
   0.23388    -21.510643    -21.510643
   0.25854    -21.510646    -21.510646
   0.28320    -21.510648    -21.510648
   0.30785    -21.510650    -21.510650
   0.33251    -21.510654    -21.510654
   0.35717    -21.510655    -21.510655
   0.35717    -21.510655    -21.510655
   0.38183    -21.510654    -21.510654
   0.40648    -21.510650    -21.510650
   0.43114    -21.510648    -21.510648
   0.45580    -21.510646    -21.510646
   0.48046    -21.510643    -21.510643
   0.50511    -21.510646    -21.510646
   0.50511    -21.510646    -21.510646
   0.52255    -21.510645    -21.510645
   0.53998    -21.510647    -21.510647
   0.55742    -21.510647    -21.510648
   0.57485    -21.510648    -21.510648
   0.59229    -21.510646    -21.510647
   0.60972    -21.510644    -21.510644
   0.60972    -21.510644    -21.510644
   0.62716    -21.510643    -21.510644
   0.64460    -21.510649    -21.510649
   0.66203    -21.510651    -21.510651
   0.67947    -21.510649    -21.510649
   0.69690    -21.510653    -21.510653
   0.71434    -21.510655    -21.510655
 
# Band-Index    8
   0.71434    -21.484849    -21.484849
   0.69690    -21.484849    -21.484847
   0.67947    -21.484848    -21.484847
   0.66203    -21.484847    -21.484848
   0.64460    -21.484845    -21.484845
   0.62716    -21.484846    -21.484843
   0.60972    -21.484848    -21.484846
   0.60972    -21.484848    -21.484846
   0.59229    -21.484847    -21.484844
   0.57485    -21.484849    -21.484847
   0.55742    -21.484849    -21.484849
   0.53998    -21.484850    -21.484852
   0.52255    -21.484850    -21.484848
   0.50511    -21.484851    -21.484851
   0.50511    -21.484851    -21.484851
   0.48046    -21.484849    -21.484851
   0.45580    -21.484848    -21.484846
   0.43114    -21.484847    -21.484845
   0.40648    -21.484848    -21.484848
   0.38183    -21.484847    -21.484849
   0.35717    -21.484849    -21.484849
   0.35717    -21.484849    -21.484849
   0.33251    -21.484849    -21.484847
   0.30785    -21.484848    -21.484848
   0.28320    -21.484845    -21.484847
   0.25854    -21.484846    -21.484848
   0.23388    -21.484851    -21.484849
   0.20922    -21.484851    -21.484851
   0.20922    -21.484851    -21.484851
   0.19179    -21.484848    -21.484850
   0.17435    -21.484852    -21.484850
   0.15692    -21.484849    -21.484849
   0.13948    -21.484847    -21.484849
   0.12205    -21.484844    -21.484847
   0.10461    -21.484846    -21.484848
   0.10461    -21.484846    -21.484848
   0.08718    -21.484843    -21.484846
   0.06974    -21.484845    -21.484845
   0.05231    -21.484848    -21.484847
   0.03487    -21.484847    -21.484848
   0.01744    -21.484847    -21.484849
   0.00000    -21.484849    -21.484849
 
# Band-Index    9
   0.00000    -21.483227    -21.483227
   0.01744    -21.483227    -21.483225
   0.03487    -21.483227    -21.483225
   0.05231    -21.483225    -21.483226
   0.06974    -21.483224    -21.483224
   0.08718    -21.483224    -21.483222
   0.10461    -21.483226    -21.483224
   0.10461    -21.483226    -21.483224
   0.12205    -21.483225    -21.483223
   0.13948    -21.483227    -21.483225
   0.15692    -21.483227    -21.483228
   0.17435    -21.483229    -21.483231
   0.19179    -21.483229    -21.483226
   0.20922    -21.483230    -21.483230
   0.20922    -21.483230    -21.483230
   0.23388    -21.483227    -21.483230
   0.25854    -21.483227    -21.483225
   0.28320    -21.483226    -21.483224
   0.30785    -21.483226    -21.483226
   0.33251    -21.483226    -21.483227
   0.35717    -21.483227    -21.483227
   0.35717    -21.483227    -21.483227
   0.38183    -21.483227    -21.483226
   0.40648    -21.483226    -21.483226
   0.43114    -21.483224    -21.483226
   0.45580    -21.483225    -21.483227
   0.48046    -21.483230    -21.483227
   0.50511    -21.483230    -21.483230
   0.50511    -21.483230    -21.483230
   0.52255    -21.483226    -21.483229
   0.53998    -21.483231    -21.483229
   0.55742    -21.483228    -21.483227
   0.57485    -21.483225    -21.483227
   0.59229    -21.483223    -21.483225
   0.60972    -21.483224    -21.483226
   0.60972    -21.483224    -21.483226
   0.62716    -21.483222    -21.483224
   0.64460    -21.483224    -21.483224
   0.66203    -21.483226    -21.483225
   0.67947    -21.483225    -21.483227
   0.69690    -21.483225    -21.483227
   0.71434    -21.483227    -21.483227
 
# Band-Index   10
   0.71434    -21.459105    -21.459105
   0.69690    -21.459103    -21.459103
   0.67947    -21.459100    -21.459100
   0.66203    -21.459102    -21.459102
   0.64460    -21.459099    -21.459099
   0.62716    -21.459099    -21.459099
   0.60972    -21.459098    -21.459098
   0.60972    -21.459098    -21.459098
   0.59229    -21.459098    -21.459098
   0.57485    -21.459099    -21.459099
   0.55742    -21.459100    -21.459099
   0.53998    -21.459100    -21.459100
   0.52255    -21.459102    -21.459102
   0.50511    -21.459102    -21.459102
   0.50511    -21.459102    -21.459102
   0.48046    -21.459101    -21.459101
   0.45580    -21.459099    -21.459099
   0.43114    -21.459100    -21.459100
   0.40648    -21.459102    -21.459102
   0.38183    -21.459103    -21.459104
   0.35717    -21.459105    -21.459105
   0.35717    -21.459105    -21.459105
   0.33251    -21.459104    -21.459103
   0.30785    -21.459102    -21.459102
   0.28320    -21.459100    -21.459100
   0.25854    -21.459099    -21.459099
   0.23388    -21.459101    -21.459101
   0.20922    -21.459102    -21.459102
   0.20922    -21.459102    -21.459102
   0.19179    -21.459102    -21.459102
   0.17435    -21.459100    -21.459100
   0.15692    -21.459099    -21.459100
   0.13948    -21.459099    -21.459099
   0.12205    -21.459098    -21.459098
   0.10461    -21.459098    -21.459098
   0.10461    -21.459098    -21.459098
   0.08718    -21.459099    -21.459099
   0.06974    -21.459099    -21.459099
   0.05231    -21.459102    -21.459102
   0.03487    -21.459100    -21.459100
   0.01744    -21.459103    -21.459103
   0.00000    -21.459105    -21.459105
 
# Band-Index   11
   0.00000    -21.373083    -21.373083
   0.01744    -21.373082    -21.373082
   0.03487    -21.373078    -21.373078
   0.05231    -21.373080    -21.373080
   0.06974    -21.373077    -21.373078
   0.08718    -21.373072    -21.373072
   0.10461    -21.373073    -21.373073
   0.10461    -21.373073    -21.373073
   0.12205    -21.373075    -21.373076
   0.13948    -21.373078    -21.373078
   0.15692    -21.373077    -21.373077
   0.17435    -21.373077    -21.373077
   0.19179    -21.373075    -21.373075
   0.20922    -21.373075    -21.373075
   0.20922    -21.373075    -21.373075
   0.23388    -21.373073    -21.373073
   0.25854    -21.373075    -21.373075
   0.28320    -21.373077    -21.373077
   0.30785    -21.373079    -21.373079
   0.33251    -21.373083    -21.373083
   0.35717    -21.373083    -21.373083
   0.35717    -21.373083    -21.373083
   0.38183    -21.373083    -21.373083
   0.40648    -21.373079    -21.373079
   0.43114    -21.373077    -21.373077
   0.45580    -21.373075    -21.373075
   0.48046    -21.373073    -21.373073
   0.50511    -21.373075    -21.373075
   0.50511    -21.373075    -21.373075
   0.52255    -21.373075    -21.373075
   0.53998    -21.373077    -21.373077
   0.55742    -21.373077    -21.373077
   0.57485    -21.373078    -21.373078
   0.59229    -21.373076    -21.373075
   0.60972    -21.373073    -21.373073
   0.60972    -21.373073    -21.373073
   0.62716    -21.373072    -21.373072
   0.64460    -21.373078    -21.373077
   0.66203    -21.373080    -21.373080
   0.67947    -21.373078    -21.373078
   0.69690    -21.373082    -21.373082
   0.71434    -21.373083    -21.373083
 
# Band-Index   12
   0.71434    -21.358796    -21.358796
   0.69690    -21.358796    -21.358793
   0.67947    -21.358795    -21.358794
   0.66203    -21.358792    -21.358792
   0.64460    -21.358789    -21.358790
   0.62716    -21.358785    -21.358785
   0.60972    -21.358786    -21.358783
   0.60972    -21.358786    -21.358783
   0.59229    -21.358784    -21.358785
   0.57485    -21.358783    -21.358786
   0.55742    -21.358785    -21.358788
   0.53998    -21.358784    -21.358786
   0.52255    -21.358783    -21.358783
   0.50511    -21.358790    -21.358790
   0.50511    -21.358790    -21.358790
   0.48046    -21.358780    -21.358784
   0.45580    -21.358783    -21.358783
   0.43114    -21.358786    -21.358787
   0.40648    -21.358790    -21.358796
   0.38183    -21.358794    -21.358798
   0.35717    -21.358796    -21.358796
   0.35717    -21.358796    -21.358796
   0.33251    -21.358798    -21.358794
   0.30785    -21.358796    -21.358790
   0.28320    -21.358787    -21.358786
   0.25854    -21.358783    -21.358783
   0.23388    -21.358784    -21.358780
   0.20922    -21.358790    -21.358790
   0.20922    -21.358790    -21.358790
   0.19179    -21.358783    -21.358783
   0.17435    -21.358786    -21.358784
   0.15692    -21.358788    -21.358785
   0.13948    -21.358786    -21.358783
   0.12205    -21.358785    -21.358784
   0.10461    -21.358783    -21.358786
   0.10461    -21.358783    -21.358786
   0.08718    -21.358785    -21.358785
   0.06974    -21.358790    -21.358789
   0.05231    -21.358792    -21.358792
   0.03487    -21.358794    -21.358795
   0.01744    -21.358793    -21.358796
   0.00000    -21.358796    -21.358796
 
# Band-Index   13
   0.00000    -21.358483    -21.358483
   0.01744    -21.358480    -21.358480
   0.03487    -21.358482    -21.358480
   0.05231    -21.358483    -21.358481
   0.06974    -21.358485    -21.358482
   0.08718    -21.358480    -21.358480
   0.10461    -21.358477    -21.358481
   0.10461    -21.358477    -21.358481
   0.12205    -21.358478    -21.358478
   0.13948    -21.358481    -21.358478
   0.15692    -21.358476    -21.358476
   0.17435    -21.358479    -21.358474
   0.19179    -21.358475    -21.358477
   0.20922    -21.358470    -21.358470
   0.20922    -21.358470    -21.358470
   0.23388    -21.358476    -21.358476
   0.25854    -21.358481    -21.358480
   0.28320    -21.358482    -21.358481
   0.30785    -21.358478    -21.358484
   0.33251    -21.358478    -21.358483
   0.35717    -21.358483    -21.358483
   0.35717    -21.358483    -21.358483
   0.38183    -21.358483    -21.358478
   0.40648    -21.358484    -21.358478
   0.43114    -21.358481    -21.358482
   0.45580    -21.358480    -21.358481
   0.48046    -21.358476    -21.358476
   0.50511    -21.358470    -21.358470
   0.50511    -21.358470    -21.358470
   0.52255    -21.358477    -21.358475
   0.53998    -21.358474    -21.358479
   0.55742    -21.358476    -21.358476
   0.57485    -21.358478    -21.358481
   0.59229    -21.358478    -21.358478
   0.60972    -21.358481    -21.358477
   0.60972    -21.358481    -21.358477
   0.62716    -21.358480    -21.358480
   0.64460    -21.358482    -21.358485
   0.66203    -21.358481    -21.358483
   0.67947    -21.358480    -21.358482
   0.69690    -21.358480    -21.358480
   0.71434    -21.358483    -21.358483
 
# Band-Index   14
   0.71434    -21.346264    -21.346264
   0.69690    -21.346262    -21.346264
   0.67947    -21.346262    -21.346264
   0.66203    -21.346263    -21.346262
   0.64460    -21.346260    -21.346261
   0.62716    -21.346258    -21.346262
   0.60972    -21.346260    -21.346264
   0.60972    -21.346260    -21.346264
   0.59229    -21.346259    -21.346262
   0.57485    -21.346261    -21.346264
   0.55742    -21.346264    -21.346264
   0.53998    -21.346267    -21.346266
   0.52255    -21.346263    -21.346266
   0.50511    -21.346267    -21.346267
   0.50511    -21.346267    -21.346267
   0.48046    -21.346266    -21.346264
   0.45580    -21.346261    -21.346263
   0.43114    -21.346260    -21.346263
   0.40648    -21.346262    -21.346263
   0.38183    -21.346264    -21.346263
   0.35717    -21.346264    -21.346264
   0.35717    -21.346264    -21.346264
   0.33251    -21.346263    -21.346264
   0.30785    -21.346263    -21.346262
   0.28320    -21.346263    -21.346260
   0.25854    -21.346263    -21.346261
   0.23388    -21.346264    -21.346266
   0.20922    -21.346267    -21.346267
   0.20922    -21.346267    -21.346267
   0.19179    -21.346266    -21.346263
   0.17435    -21.346266    -21.346267
   0.15692    -21.346264    -21.346264
   0.13948    -21.346264    -21.346261
   0.12205    -21.346262    -21.346259
   0.10461    -21.346264    -21.346260
   0.10461    -21.346264    -21.346260
   0.08718    -21.346262    -21.346258
   0.06974    -21.346261    -21.346260
   0.05231    -21.346262    -21.346263
   0.03487    -21.346264    -21.346262
   0.01744    -21.346264    -21.346262
   0.00000    -21.346264    -21.346264
 
# Band-Index   15
   0.00000    -21.346130    -21.346130
   0.01744    -21.346128    -21.346130
   0.03487    -21.346127    -21.346130
   0.05231    -21.346129    -21.346128
   0.06974    -21.346126    -21.346127
   0.08718    -21.346124    -21.346128
   0.10461    -21.346126    -21.346130
   0.10461    -21.346126    -21.346130
   0.12205    -21.346125    -21.346129
   0.13948    -21.346127    -21.346130
   0.15692    -21.346130    -21.346130
   0.17435    -21.346134    -21.346132
   0.19179    -21.346129    -21.346133
   0.20922    -21.346132    -21.346132
   0.20922    -21.346132    -21.346132
   0.23388    -21.346132    -21.346131
   0.25854    -21.346127    -21.346131
   0.28320    -21.346126    -21.346129
   0.30785    -21.346128    -21.346130
   0.33251    -21.346130    -21.346128
   0.35717    -21.346130    -21.346130
   0.35717    -21.346130    -21.346130
   0.38183    -21.346128    -21.346130
   0.40648    -21.346130    -21.346128
   0.43114    -21.346129    -21.346126
   0.45580    -21.346131    -21.346127
   0.48046    -21.346131    -21.346132
   0.50511    -21.346132    -21.346132
   0.50511    -21.346132    -21.346132
   0.52255    -21.346133    -21.346129
   0.53998    -21.346132    -21.346134
   0.55742    -21.346130    -21.346130
   0.57485    -21.346130    -21.346127
   0.59229    -21.346129    -21.346125
   0.60972    -21.346130    -21.346126
   0.60972    -21.346130    -21.346126
   0.62716    -21.346128    -21.346124
   0.64460    -21.346127    -21.346126
   0.66203    -21.346128    -21.346129
   0.67947    -21.346130    -21.346127
   0.69690    -21.346130    -21.346128
   0.71434    -21.346130    -21.346130
 
# Band-Index   16
   0.71434    -21.321879    -21.321879
   0.69690    -21.321878    -21.321877
   0.67947    -21.321875    -21.321875
   0.66203    -21.321876    -21.321876
   0.64460    -21.321874    -21.321874
   0.62716    -21.321874    -21.321875
   0.60972    -21.321872    -21.321873
   0.60972    -21.321872    -21.321873
   0.59229    -21.321872    -21.321873
   0.57485    -21.321874    -21.321875
   0.55742    -21.321874    -21.321875
   0.53998    -21.321875    -21.321874
   0.52255    -21.321877    -21.321877
   0.50511    -21.321877    -21.321877
   0.50511    -21.321877    -21.321877
   0.48046    -21.321876    -21.321876
   0.45580    -21.321874    -21.321874
   0.43114    -21.321875    -21.321875
   0.40648    -21.321877    -21.321877
   0.38183    -21.321879    -21.321878
   0.35717    -21.321879    -21.321879
   0.35717    -21.321879    -21.321879
   0.33251    -21.321878    -21.321879
   0.30785    -21.321877    -21.321877
   0.28320    -21.321875    -21.321875
   0.25854    -21.321874    -21.321874
   0.23388    -21.321876    -21.321876
   0.20922    -21.321877    -21.321877
   0.20922    -21.321877    -21.321877
   0.19179    -21.321877    -21.321877
   0.17435    -21.321874    -21.321875
   0.15692    -21.321875    -21.321874
   0.13948    -21.321875    -21.321874
   0.12205    -21.321873    -21.321872
   0.10461    -21.321873    -21.321872
   0.10461    -21.321873    -21.321872
   0.08718    -21.321875    -21.321874
   0.06974    -21.321874    -21.321874
   0.05231    -21.321876    -21.321876
   0.03487    -21.321875    -21.321875
   0.01744    -21.321877    -21.321878
   0.00000    -21.321879    -21.321879
 
# Band-Index   17
   0.00000    -21.298132    -21.298132
   0.01744    -21.298131    -21.298129
   0.03487    -21.298131    -21.298130
   0.05231    -21.298128    -21.298128
   0.06974    -21.298125    -21.298126
   0.08718    -21.298121    -21.298121
   0.10461    -21.298122    -21.298119
   0.10461    -21.298122    -21.298119
   0.12205    -21.298121    -21.298122
   0.13948    -21.298119    -21.298122
   0.15692    -21.298121    -21.298124
   0.17435    -21.298120    -21.298122
   0.19179    -21.298118    -21.298118
   0.20922    -21.298125    -21.298125
   0.20922    -21.298125    -21.298125
   0.23388    -21.298116    -21.298120
   0.25854    -21.298121    -21.298118
   0.28320    -21.298123    -21.298123
   0.30785    -21.298127    -21.298132
   0.33251    -21.298129    -21.298134
   0.35717    -21.298132    -21.298132
   0.35717    -21.298132    -21.298132
   0.38183    -21.298134    -21.298129
   0.40648    -21.298132    -21.298127
   0.43114    -21.298123    -21.298123
   0.45580    -21.298118    -21.298121
   0.48046    -21.298120    -21.298116
   0.50511    -21.298125    -21.298125
   0.50511    -21.298125    -21.298125
   0.52255    -21.298118    -21.298118
   0.53998    -21.298122    -21.298120
   0.55742    -21.298124    -21.298121
   0.57485    -21.298122    -21.298119
   0.59229    -21.298122    -21.298121
   0.60972    -21.298119    -21.298122
   0.60972    -21.298119    -21.298122
   0.62716    -21.298121    -21.298121
   0.64460    -21.298126    -21.298125
   0.66203    -21.298128    -21.298128
   0.67947    -21.298130    -21.298131
   0.69690    -21.298129    -21.298131
   0.71434    -21.298132    -21.298132
 
# Band-Index   18
   0.71434    -21.298102    -21.298102
   0.69690    -21.298099    -21.298099
   0.67947    -21.298101    -21.298099
   0.66203    -21.298102    -21.298099
   0.64460    -21.298104    -21.298100
   0.62716    -21.298099    -21.298098
   0.60972    -21.298096    -21.298099
   0.60972    -21.298096    -21.298099
   0.59229    -21.298097    -21.298096
   0.57485    -21.298100    -21.298096
   0.55742    -21.298095    -21.298095
   0.53998    -21.298098    -21.298093
   0.52255    -21.298094    -21.298095
   0.50511    -21.298088    -21.298088
   0.50511    -21.298088    -21.298088
   0.48046    -21.298095    -21.298095
   0.45580    -21.298100    -21.298099
   0.43114    -21.298101    -21.298099
   0.40648    -21.298097    -21.298102
   0.38183    -21.298097    -21.298102
   0.35717    -21.298102    -21.298102
   0.35717    -21.298102    -21.298102
   0.33251    -21.298102    -21.298097
   0.30785    -21.298102    -21.298097
   0.28320    -21.298099    -21.298101
   0.25854    -21.298099    -21.298100
   0.23388    -21.298095    -21.298095
   0.20922    -21.298088    -21.298088
   0.20922    -21.298088    -21.298088
   0.19179    -21.298095    -21.298094
   0.17435    -21.298093    -21.298098
   0.15692    -21.298095    -21.298095
   0.13948    -21.298096    -21.298100
   0.12205    -21.298096    -21.298097
   0.10461    -21.298099    -21.298096
   0.10461    -21.298099    -21.298096
   0.08718    -21.298098    -21.298099
   0.06974    -21.298100    -21.298104
   0.05231    -21.298099    -21.298102
   0.03487    -21.298099    -21.298101
   0.01744    -21.298099    -21.298099
   0.00000    -21.298102    -21.298102
 
# Band-Index   19
   0.00000    -20.980513    -20.980513
   0.01744    -20.980512    -20.980513
   0.03487    -20.980510    -20.980512
   0.05231    -20.980508    -20.980508
