#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS:  60 368
# Band-Index    1
   0.03949    -43.759943    -43.759943
   0.05266    -43.759943    -43.759943
   0.06582    -43.759943    -43.759943
   0.07899    -43.759943    -43.759943
   0.09215    -43.759943    -43.759943
   0.10532    -43.759943    -43.759943
   0.11848    -43.759943    -43.759943
   0.11848    -43.759943    -43.759943
   0.13165    -43.759943    -43.759943
   0.14481    -43.759943    -43.759943
   0.15798    -43.759943    -43.759943
   0.17114    -43.759942    -43.759942
   0.18431    -43.759942    -43.759942
   0.19747    -43.759943    -43.759943
   0.21064    -43.759943    -43.759943
   0.22380    -43.759943    -43.759943
   0.23697    -43.759942    -43.759942
   0.23697    -43.759942    -43.759942
   0.25559    -43.759943    -43.759943
   0.27420    -43.759943    -43.759943
   0.29282    -43.759943    -43.759943
   0.31144    -43.759943    -43.759943
   0.33006    -43.759942    -43.759942
   0.34868    -43.759943    -43.759943
   0.36729    -43.759943    -43.759943
   0.38591    -43.759943    -43.759943
   0.40453    -43.759944    -43.759944
   0.40453    -43.759944    -43.759944
   0.42315    -43.759943    -43.759943
   0.44176    -43.759943    -43.759943
   0.46038    -43.759943    -43.759943
   0.47900    -43.759942    -43.759942
   0.49762    -43.759943    -43.759943
   0.51624    -43.759943    -43.759943
   0.53485    -43.759943    -43.759943
   0.55347    -43.759943    -43.759943
   0.57209    -43.759942    -43.759942
   0.57209    -43.759942    -43.759942
   0.58526    -43.759943    -43.759943
   0.59842    -43.759943    -43.759943
   0.61158    -43.759943    -43.759943
   0.62475    -43.759942    -43.759942
   0.63791    -43.759942    -43.759942
   0.65108    -43.759943    -43.759943
   0.66424    -43.759943    -43.759943
   0.67741    -43.759943    -43.759943
   0.69057    -43.759943    -43.759943
   0.69057    -43.759943    -43.759943
   0.70374    -43.759943    -43.759943
   0.71690    -43.759943    -43.759943
   0.73007    -43.759943    -43.759943
   0.74323    -43.759943    -43.759943
   0.75640    -43.759943    -43.759943
   0.76956    -43.759943    -43.759943
   0.78273    -43.759943    -43.759943
   0.79589    -43.759943    -43.759943
   0.80906    -43.759944    -43.759944
 
# Band-Index    4
   0.80906    -41.972639    -41.972639
   0.79589    -41.972638    -41.972638
   0.78273    -41.972639    -41.972639
   0.76956    -41.972638    -41.972638
   0.75640    -41.972638    -41.972639
   0.74323    -41.972637    -41.972637
   0.73007    -41.972638    -41.972638
   0.71690    -41.972638    -41.972638
   0.70374    -41.972638    -41.972638
   0.69057    -41.972639    -41.972638
   0.69057    -41.972639    -41.972638
   0.67741    -41.972638    -41.972637
   0.66424    -41.972639    -41.972638
   0.65108    -41.972639    -41.972638
   0.63791    -41.972639    -41.972638
   0.62475    -41.972639    -41.972638
   0.61158    -41.972639    -41.972639
   0.59842    -41.972640    -41.972640
   0.58526    -41.972641    -41.972641
   0.57209    -41.972640    -41.972640
   0.57209    -41.972640    -41.972640
   0.55347    -41.972642    -41.972641
   0.53485    -41.972641    -41.972639
   0.51624    -41.972640    -41.972638
   0.49762    -41.972639    -41.972639
   0.47900    -41.972639    -41.972637
   0.46038    -41.972639    -41.972637
   0.44176    -41.972638    -41.972638
   0.42315    -41.972638    -41.972638
   0.40453    -41.972639    -41.972639
   0.40453    -41.972639    -41.972639
   0.38591    -41.972638    -41.972638
   0.36729    -41.972638    -41.972638
   0.34868    -41.972637    -41.972639
   0.33006    -41.972637    -41.972639
   0.31144    -41.972639    -41.972639
   0.29282    -41.972638    -41.972640
   0.27420    -41.972639    -41.972641
   0.25559    -41.972641    -41.972642
   0.23697    -41.972640    -41.972640
   0.23697    -41.972640    -41.972640
   0.22380    -41.972641    -41.972641
   0.21064    -41.972640    -41.972640
   0.19747    -41.972639    -41.972639
   0.18431    -41.972638    -41.972639
   0.17114    -41.972638    -41.972639
   0.15798    -41.972638    -41.972639
   0.14481    -41.972638    -41.972639
   0.13165    -41.972637    -41.972638
   0.11848    -41.972638    -41.972639
   0.11848    -41.972638    -41.972639
   0.10532    -41.972638    -41.972638
   0.09215    -41.972638    -41.972638
   0.07899    -41.972638    -41.972638
   0.06582    -41.972637    -41.972637
   0.05266    -41.972639    -41.972638
   0.03949    -41.972638    -41.972638
   0.02633    -41.972639    -41.972639
   0.01316    -41.972638    -41.972638
   0.00000    -41.972639    -41.972639
 
# Band-Index    5
   0.00000    -41.971159    -41.971159
   0.01316    -41.971158    -41.971158
   0.02633    -41.971159    -41.971159
   0.03949    -41.971158    -41.971158
   0.05266    -41.971158    -41.971159
   0.06582    -41.971157    -41.971157
   0.07899    -41.971158    -41.971158
   0.09215    -41.971158    -41.971158
   0.10532    -41.971158    -41.971158
   0.11848    -41.971159    -41.971158
   0.11848    -41.971159    -41.971158
   0.13165    -41.971158    -41.971157
   0.14481    -41.971159    -41.971158
   0.15798    -41.971159    -41.971158
   0.17114    -41.971159    -41.971158
   0.18431    -41.971159    -41.971158
   0.19747    -41.971159    -41.971159
   0.21064    -41.971160    -41.971160
   0.22380    -41.971161    -41.971161
   0.23697    -41.971160    -41.971160
   0.23697    -41.971160    -41.971160
   0.25559    -41.971162    -41.971161
   0.27420    -41.971161    -41.971159
   0.29282    -41.971160    -41.971158
   0.31144    -41.971159    -41.971159
   0.33006    -41.971158    -41.971157
   0.34868    -41.971159    -41.971157
   0.36729    -41.971158    -41.971158
   0.38591    -41.971158    -41.971158
   0.40453    -41.971159    -41.971159
   0.40453    -41.971159    -41.971159
   0.42315    -41.971158    -41.971158
   0.44176    -41.971158    -41.971158
   0.46038    -41.971157    -41.971159
   0.47900    -41.971157    -41.971158
   0.49762    -41.971159    -41.971159
   0.51624    -41.971158    -41.971160
   0.53485    -41.971159    -41.971161
   0.55347    -41.971161    -41.971162
   0.57209    -41.971160    -41.971160
   0.57209    -41.971160    -41.971160
   0.58526    -41.971161    -41.971161
   0.59842    -41.971160    -41.971160
   0.61158    -41.971159    -41.971159
   0.62475    -41.971158    -41.971159
   0.63791    -41.971158    -41.971159
   0.65108    -41.971158    -41.971159
   0.66424    -41.971158    -41.971159
   0.67741    -41.971157    -41.971158
   0.69057    -41.971158    -41.971159
   0.69057    -41.971158    -41.971159
   0.70374    -41.971158    -41.971158
   0.71690    -41.971158    -41.971158
   0.73007    -41.971158    -41.971158
   0.74323    -41.971157    -41.971157
   0.75640    -41.971159    -41.971158
   0.76956    -41.971158    -41.971158
   0.78273    -41.971159    -41.971159
   0.79589    -41.971158    -41.971158
   0.80906    -41.971159    -41.971159
 
# Band-Index    6
   0.80906    -39.896414    -39.896414
   0.79589    -39.896413    -39.896413
   0.78273    -39.896413    -39.896413
   0.76956    -39.896413    -39.896413
   0.75640    -39.896414    -39.896414
   0.74323    -39.896413    -39.896413
   0.73007    -39.896413    -39.896413
   0.71690    -39.896414    -39.896414
   0.70374    -39.896414    -39.896414
   0.69057    -39.896413    -39.896413
   0.69057    -39.896413    -39.896413
   0.67741    -39.896413    -39.896413
   0.66424    -39.896413    -39.896413
   0.65108    -39.896413    -39.896413
   0.63791    -39.896413    -39.896413
   0.62475    -39.896412    -39.896412
   0.61158    -39.896413    -39.896413
   0.59842    -39.896413    -39.896413
   0.58526    -39.896413    -39.896413
   0.57209    -39.896412    -39.896412
   0.57209    -39.896412    -39.896412
   0.55347    -39.896414    -39.896414
   0.53485    -39.896413    -39.896413
   0.51624    -39.896413    -39.896413
   0.49762    -39.896413    -39.896413
   0.47900    -39.896413    -39.896413
   0.46038    -39.896414    -39.896414
   0.44176    -39.896413    -39.896413
   0.42315    -39.896414    -39.896414
   0.40453    -39.896414    -39.896414
   0.40453    -39.896414    -39.896414
   0.38591    -39.896414    -39.896414
   0.36729    -39.896413    -39.896413
   0.34868    -39.896414    -39.896414
   0.33006    -39.896413    -39.896413
   0.31144    -39.896413    -39.896413
   0.29282    -39.896413    -39.896413
   0.27420    -39.896413    -39.896413
   0.25559    -39.896414    -39.896414
   0.23697    -39.896412    -39.896412
   0.23697    -39.896412    -39.896412
   0.22380    -39.896413    -39.896413
   0.21064    -39.896413    -39.896413
   0.19747    -39.896413    -39.896413
   0.18431    -39.896412    -39.896412
   0.17114    -39.896413    -39.896413
   0.15798    -39.896413    -39.896413
   0.14481    -39.896413    -39.896413
   0.13165    -39.896413    -39.896413
   0.11848    -39.896413    -39.896413
   0.11848    -39.896413    -39.896413
   0.10532    -39.896414    -39.896414
   0.09215    -39.896414    -39.896414
   0.07899    -39.896413    -39.896413
   0.06582    -39.896413    -39.896413
   0.05266    -39.896414    -39.896414
   0.03949    -39.896413    -39.896413
   0.02633    -39.896413    -39.896413
   0.01316    -39.896413    -39.896413
   0.00000    -39.896414    -39.896414
 
# Band-Index    7
   0.00000    -21.048991    -21.048991
   0.01316    -21.048984    -21.048984
   0.02633    -21.048984    -21.048984
   0.03949    -21.048981    -21.048981
   0.05266    -21.048985    -21.048985
   0.06582    -21.048981    -21.048981
   0.07899    -21.048983    -21.048983
   0.09215    -21.048982    -21.048982
   0.10532    -21.048982    -21.048982
   0.11848    -21.048982    -21.048982
   0.11848    -21.048982    -21.048982
   0.13165    -21.048979    -21.048979
   0.14481    -21.048981    -21.048981
   0.15798    -21.048985    -21.048985
   0.17114    -21.048982    -21.048982
   0.18431    -21.048982    -21.048982
   0.19747    -21.048984    -21.048984
   0.21064    -21.048986    -21.048986
   0.22380    -21.048989    -21.048989
   0.23697    -21.048984    -21.048984
   0.23697    -21.048984    -21.048984
   0.25559    -21.048990    -21.048990
   0.27420    -21.048988    -21.048988
   0.29282    -21.048984    -21.048984
   0.31144    -21.048985    -21.048985
   0.33006    -21.048981    -21.048981
   0.34868    -21.048984    -21.048984
   0.36729    -21.048982    -21.048982
   0.38591    -21.048984    -21.048984
   0.40453    -21.048991    -21.048991
   0.40453    -21.048991    -21.048991
   0.42315    -21.048984    -21.048984
   0.44176    -21.048982    -21.048982
   0.46038    -21.048984    -21.048984
   0.47900    -21.048981    -21.048981
   0.49762    -21.048985    -21.048985
   0.51624    -21.048984    -21.048984
   0.53485    -21.048988    -21.048988
   0.55347    -21.048990    -21.048990
   0.57209    -21.048984    -21.048984
   0.57209    -21.048984    -21.048984
   0.58526    -21.048989    -21.048989
   0.59842    -21.048986    -21.048986
   0.61158    -21.048984    -21.048984
   0.62475    -21.048982    -21.048982
   0.63791    -21.048982    -21.048982
   0.65108    -21.048985    -21.048985
   0.66424    -21.048981    -21.048981
   0.67741    -21.048979    -21.048979
   0.69057    -21.048982    -21.048982
   0.69057    -21.048982    -21.048982
   0.70374    -21.048982    -21.048982
   0.71690    -21.048982    -21.048982
   0.73007    -21.048983    -21.048983
   0.74323    -21.048981    -21.048981
   0.75640    -21.048985    -21.048985
   0.76956    -21.048981    -21.048981
   0.78273    -21.048984    -21.048984
   0.79589    -21.048984    -21.048984
   0.80906    -21.048991    -21.048991
 
# Band-Index    8
   0.80906    -21.044159    -21.044159
   0.79589    -21.044152    -21.044152
   0.78273    -21.044153    -21.044153
   0.76956    -21.044150    -21.044150
   0.75640    -21.044154    -21.044154
   0.74323    -21.044150    -21.044150
   0.73007    -21.044151    -21.044151
   0.71690    -21.044150    -21.044150
   0.70374    -21.044150    -21.044150
   0.69057    -21.044150    -21.044150
   0.69057    -21.044150    -21.044150
   0.67741    -21.044148    -21.044148
   0.66424    -21.044149    -21.044149
   0.65108    -21.044154    -21.044154
   0.63791    -21.044151    -21.044151
   0.62475    -21.044150    -21.044150
   0.61158    -21.044152    -21.044152
   0.59842    -21.044155    -21.044155
   0.58526    -21.044158    -21.044158
   0.57209    -21.044153    -21.044153
   0.57209    -21.044153    -21.044153
   0.55347    -21.044158    -21.044158
   0.53485    -21.044156    -21.044156
   0.51624    -21.044153    -21.044153
   0.49762    -21.044154    -21.044154
   0.47900    -21.044150    -21.044150
   0.46038    -21.044152    -21.044152
   0.44176    -21.044151    -21.044151
   0.42315    -21.044152    -21.044152
   0.40453    -21.044159    -21.044159
   0.40453    -21.044159    -21.044159
   0.38591    -21.044152    -21.044152
   0.36729    -21.044151    -21.044151
   0.34868    -21.044152    -21.044152
   0.33006    -21.044150    -21.044150
   0.31144    -21.044154    -21.044154
   0.29282    -21.044153    -21.044153
   0.27420    -21.044156    -21.044156
   0.25559    -21.044158    -21.044158
   0.23697    -21.044153    -21.044153
   0.23697    -21.044153    -21.044153
   0.22380    -21.044158    -21.044158
   0.21064    -21.044155    -21.044155
   0.19747    -21.044152    -21.044152
   0.18431    -21.044150    -21.044150
   0.17114    -21.044151    -21.044151
   0.15798    -21.044154    -21.044154
   0.14481    -21.044149    -21.044149
   0.13165    -21.044148    -21.044148
   0.11848    -21.044150    -21.044150
   0.11848    -21.044150    -21.044150
   0.10532    -21.044150    -21.044150
   0.09215    -21.044150    -21.044150
   0.07899    -21.044151    -21.044151
   0.06582    -21.044150    -21.044150
   0.05266    -21.044154    -21.044154
   0.03949    -21.044150    -21.044150
   0.02633    -21.044153    -21.044153
   0.01316    -21.044152    -21.044152
   0.00000    -21.044159    -21.044159
 
# Band-Index    9
   0.00000    -20.811592    -20.811592
   0.01316    -20.811589    -20.811590
   0.02633    -20.811590    -20.811589
   0.03949    -20.811589    -20.811587
   0.05266    -20.811592    -20.811591
   0.06582    -20.811592    -20.811589
   0.07899    -20.811590    -20.811593
   0.09215    -20.811590    -20.811592
   0.10532    -20.811591    -20.811591
   0.11848    -20.811588    -20.811592
   0.11848    -20.811588    -20.811592
   0.13165    -20.811589    -20.811588
   0.14481    -20.811590    -20.811592
   0.15798    -20.811591    -20.811593
   0.17114    -20.811591    -20.811591
   0.18431    -20.811591    -20.811590
   0.19747    -20.811593    -20.811593
   0.21064    -20.811595    -20.811595
   0.22380    -20.811598    -20.811598
   0.23697    -20.811593    -20.811593
   0.23697    -20.811593    -20.811593
   0.25559    -20.811599    -20.811600
   0.27420    -20.811594    -20.811596
   0.29282    -20.811590    -20.811595
   0.31144    -20.811593    -20.811593
   0.33006    -20.811592    -20.811589
   0.34868    -20.811594    -20.811589
   0.36729    -20.811591    -20.811589
   0.38591    -20.811590    -20.811589
   0.40453    -20.811592    -20.811592
   0.40453    -20.811592    -20.811592
   0.42315    -20.811589    -20.811590
   0.44176    -20.811589    -20.811591
   0.46038    -20.811589    -20.811594
   0.47900    -20.811589    -20.811592
   0.49762    -20.811593    -20.811593
   0.51624    -20.811595    -20.811590
   0.53485    -20.811596    -20.811594
   0.55347    -20.811600    -20.811599
   0.57209    -20.811593    -20.811593
   0.57209    -20.811593    -20.811593
   0.58526    -20.811598    -20.811598
   0.59842    -20.811595    -20.811595
   0.61158    -20.811593    -20.811593
   0.62475    -20.811590    -20.811591
   0.63791    -20.811591    -20.811591
   0.65108    -20.811593    -20.811591
   0.66424    -20.811592    -20.811590
   0.67741    -20.811588    -20.811589
   0.69057    -20.811592    -20.811588
   0.69057    -20.811592    -20.811588
   0.70374    -20.811591    -20.811591
   0.71690    -20.811592    -20.811590
   0.73007    -20.811593    -20.811590
   0.74323    -20.811589    -20.811592
   0.75640    -20.811591    -20.811592
   0.76956    -20.811587    -20.811589
   0.78273    -20.811589    -20.811590
   0.79589    -20.811590    -20.811589
   0.80906    -20.811592    -20.811592
 
# Band-Index   10
   0.80906    -20.811198    -20.811198
   0.79589    -20.811196    -20.811197
   0.78273    -20.811197    -20.811196
   0.76956    -20.811196    -20.811194
   0.75640    -20.811199    -20.811197
   0.74323    -20.811198    -20.811195
   0.73007    -20.811197    -20.811199
   0.71690    -20.811196    -20.811198
   0.70374    -20.811198    -20.811198
   0.69057    -20.811194    -20.811199
   0.69057    -20.811194    -20.811199
   0.67741    -20.811196    -20.811195
   0.66424    -20.811197    -20.811199
   0.65108    -20.811198    -20.811199
   0.63791    -20.811197    -20.811197
   0.62475    -20.811197    -20.811197
   0.61158    -20.811199    -20.811199
   0.59842    -20.811202    -20.811202
   0.58526    -20.811204    -20.811204
   0.57209    -20.811200    -20.811200
   0.57209    -20.811200    -20.811200
   0.55347    -20.811205    -20.811206
   0.53485    -20.811201    -20.811203
   0.51624    -20.811197    -20.811201
   0.49762    -20.811200    -20.811200
   0.47900    -20.811198    -20.811196
   0.46038    -20.811200    -20.811195
   0.44176    -20.811198    -20.811195
   0.42315    -20.811197    -20.811195
   0.40453    -20.811198    -20.811198
   0.40453    -20.811198    -20.811198
   0.38591    -20.811195    -20.811197
   0.36729    -20.811195    -20.811198
   0.34868    -20.811195    -20.811200
   0.33006    -20.811196    -20.811198
   0.31144    -20.811200    -20.811200
   0.29282    -20.811201    -20.811197
   0.27420    -20.811203    -20.811201
   0.25559    -20.811206    -20.811205
   0.23697    -20.811200    -20.811200
   0.23697    -20.811200    -20.811200
   0.22380    -20.811204    -20.811204
   0.21064    -20.811202    -20.811202
   0.19747    -20.811199    -20.811199
   0.18431    -20.811197    -20.811197
   0.17114    -20.811197    -20.811197
   0.15798    -20.811199    -20.811198
   0.14481    -20.811199    -20.811197
   0.13165    -20.811195    -20.811196
   0.11848    -20.811199    -20.811194
   0.11848    -20.811199    -20.811194
   0.10532    -20.811198    -20.811198
   0.09215    -20.811198    -20.811196
   0.07899    -20.811199    -20.811197
   0.06582    -20.811195    -20.811198
   0.05266    -20.811197    -20.811199
   0.03949    -20.811194    -20.811196
   0.02633    -20.811196    -20.811197
   0.01316    -20.811197    -20.811196
   0.00000    -20.811198    -20.811198
 
# Band-Index   11
   0.00000    -20.810379    -20.810379
   0.01316    -20.810378    -20.810376
   0.02633    -20.810378    -20.810376
   0.03949    -20.810376    -20.810374
   0.05266    -20.810380    -20.810378
   0.06582    -20.810379    -20.810376
   0.07899    -20.810379    -20.810379
   0.09215    -20.810378    -20.810378
   0.10532    -20.810380    -20.810378
   0.11848    -20.810376    -20.810380
   0.11848    -20.810376    -20.810380
   0.13165    -20.810377    -20.810376
   0.14481    -20.810379    -20.810379
   0.15798    -20.810380    -20.810379
   0.17114    -20.810380    -20.810376
   0.18431    -20.810378    -20.810378
   0.19747    -20.810380    -20.810380
   0.21064    -20.810383    -20.810382
   0.22380    -20.810385    -20.810385
   0.23697    -20.810380    -20.810380
   0.23697    -20.810380    -20.810380
   0.25559    -20.810386    -20.810387
   0.27420    -20.810382    -20.810384
   0.29282    -20.810378    -20.810381
   0.31144    -20.810382    -20.810380
   0.33006    -20.810379    -20.810377
   0.34868    -20.810380    -20.810378
   0.36729    -20.810379    -20.810375
   0.38591    -20.810377    -20.810376
   0.40453    -20.810379    -20.810379
   0.40453    -20.810379    -20.810379
   0.42315    -20.810376    -20.810377
   0.44176    -20.810375    -20.810379
   0.46038    -20.810378    -20.810380
   0.47900    -20.810377    -20.810379
   0.49762    -20.810380    -20.810382
   0.51624    -20.810381    -20.810378
   0.53485    -20.810384    -20.810382
   0.55347    -20.810387    -20.810386
   0.57209    -20.810380    -20.810380
   0.57209    -20.810380    -20.810380
   0.58526    -20.810385    -20.810385
   0.59842    -20.810382    -20.810383
   0.61158    -20.810380    -20.810380
   0.62475    -20.810378    -20.810378
   0.63791    -20.810376    -20.810380
   0.65108    -20.810379    -20.810380
   0.66424    -20.810379    -20.810379
   0.67741    -20.810376    -20.810377
   0.69057    -20.810380    -20.810376
   0.69057    -20.810380    -20.810376
   0.70374    -20.810378    -20.810380
   0.71690    -20.810378    -20.810378
   0.73007    -20.810379    -20.810379
   0.74323    -20.810376    -20.810379
   0.75640    -20.810378    -20.810380
   0.76956    -20.810374    -20.810376
   0.78273    -20.810376    -20.810378
   0.79589    -20.810376    -20.810378
   0.80906    -20.810379    -20.810379
 
# Band-Index   12
   0.80906    -20.808775    -20.808775
   0.79589    -20.808773    -20.808772
   0.78273    -20.808774    -20.808772
   0.76956    -20.808772    -20.808770
   0.75640    -20.808776    -20.808774
   0.74323    -20.808775    -20.808772
   0.73007    -20.808775    -20.808774
   0.71690    -20.808774    -20.808774
   0.70374    -20.808775    -20.808774
   0.69057    -20.808772    -20.808775
   0.69057    -20.808772    -20.808775
   0.67741    -20.808773    -20.808771
   0.66424    -20.808775    -20.808774
   0.65108    -20.808776    -20.808775
   0.63791    -20.808776    -20.808772
   0.62475    -20.808774    -20.808773
   0.61158    -20.808776    -20.808776
   0.59842    -20.808779    -20.808778
   0.58526    -20.808781    -20.808781
   0.57209    -20.808776    -20.808776
   0.57209    -20.808776    -20.808776
   0.55347    -20.808782    -20.808783
   0.53485    -20.808777    -20.808780
   0.51624    -20.808774    -20.808777
   0.49762    -20.808777    -20.808776
   0.47900    -20.808774    -20.808773
   0.46038    -20.808776    -20.808773
   0.44176    -20.808774    -20.808771
   0.42315    -20.808773    -20.808772
   0.40453    -20.808775    -20.808775
   0.40453    -20.808775    -20.808775
   0.38591    -20.808772    -20.808773
   0.36729    -20.808771    -20.808774
   0.34868    -20.808773    -20.808776
   0.33006    -20.808773    -20.808774
   0.31144    -20.808776    -20.808777
   0.29282    -20.808777    -20.808774
   0.27420    -20.808780    -20.808777
   0.25559    -20.808783    -20.808782
   0.23697    -20.808776    -20.808776
   0.23697    -20.808776    -20.808776
   0.22380    -20.808781    -20.808781
   0.21064    -20.808778    -20.808779
   0.19747    -20.808776    -20.808776
   0.18431    -20.808773    -20.808774
   0.17114    -20.808772    -20.808776
   0.15798    -20.808775    -20.808776
   0.14481    -20.808774    -20.808775
   0.13165    -20.808771    -20.808773
   0.11848    -20.808775    -20.808772
   0.11848    -20.808775    -20.808772
   0.10532    -20.808774    -20.808775
   0.09215    -20.808774    -20.808774
   0.07899    -20.808774    -20.808775
   0.06582    -20.808772    -20.808775
   0.05266    -20.808774    -20.808776
   0.03949    -20.808770    -20.808772
   0.02633    -20.808772    -20.808774
   0.01316    -20.808772    -20.808773
   0.00000    -20.808775    -20.808775
 
# Band-Index   13
   0.00000    -20.561347    -20.561347
   0.01316    -20.561347    -20.561347
   0.02633    -20.561348    -20.561348
   0.03949    -20.561346    -20.561346
   0.05266    -20.561349    -20.561349
   0.06582    -20.561346    -20.561346
   0.07899    -20.561345    -20.561345
   0.09215    -20.561343    -20.561343
   0.10532    -20.561344    -20.561344
   0.11848    -20.561343    -20.561343
   0.11848    -20.561343    -20.561343
   0.13165    -20.561342    -20.561342
   0.14481    -20.561345    -20.561345
   0.15798    -20.561346    -20.561346
   0.17114    -20.561341    -20.561341
   0.18431    -20.561340    -20.561340
   0.19747    -20.561343    -20.561343
   0.21064    -20.561346    -20.561346
   0.22380    -20.561347    -20.561347
   0.23697    -20.561343    -20.561343
   0.23697    -20.561343    -20.561343
   0.25559    -20.561348    -20.561348
   0.27420    -20.561347    -20.561347
   0.29282    -20.561342    -20.561342
   0.31144    -20.561346    -20.561347
   0.33006    -20.561343    -20.561343
   0.34868    -20.561348    -20.561348
   0.36729    -20.561348    -20.561348
   0.38591    -20.561347    -20.561347
   0.40453    -20.561347    -20.561347
   0.40453    -20.561347    -20.561347
   0.42315    -20.561347    -20.561347
   0.44176    -20.561348    -20.561348
   0.46038    -20.561348    -20.561348
   0.47900    -20.561343    -20.561343
   0.49762    -20.561347    -20.561346
   0.51624    -20.561342    -20.561342
   0.53485    -20.561347    -20.561347
   0.55347    -20.561348    -20.561348
   0.57209    -20.561343    -20.561343
   0.57209    -20.561343    -20.561343
   0.58526    -20.561347    -20.561347
   0.59842    -20.561346    -20.561346
