#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS:  60 204
# Band-Index    1
   1.13529    -20.367297    -20.367297
   1.11234    -20.367289    -20.367289
   1.08938    -20.367289    -20.367289
   1.06643    -20.367291    -20.367291
   1.04347    -20.367286    -20.367286
   1.02051    -20.367288    -20.367288
   0.99756    -20.367287    -20.367287
   0.99756    -20.367287    -20.367287
   0.96510    -20.367287    -20.367288
   0.93263    -20.367282    -20.367284
   0.90017    -20.367274    -20.367277
   0.86770    -20.367259    -20.367263
   0.83524    -20.367220    -20.367224
   0.80277    -20.367202    -20.367205
   0.77031    -20.367167    -20.367169
   0.73785    -20.367147    -20.367148
   0.70538    -20.367136    -20.367136
   0.70538    -20.367136    -20.367136
   0.67292    -20.367148    -20.367147
   0.64045    -20.367169    -20.367167
   0.60799    -20.367205    -20.367202
   0.57552    -20.367224    -20.367220
   0.54306    -20.367263    -20.367259
   0.51060    -20.367277    -20.367274
   0.47813    -20.367284    -20.367282
   0.44567    -20.367288    -20.367287
   0.41320    -20.367287    -20.367287
   0.41320    -20.367287    -20.367287
   0.39025    -20.367288    -20.367288
   0.36729    -20.367286    -20.367286
   0.34434    -20.367291    -20.367291
   0.32138    -20.367289    -20.367289
   0.29842    -20.367289    -20.367289
   0.27547    -20.367297    -20.367297
   0.25251    -20.367302    -20.367302
   0.22956    -20.367296    -20.367296
   0.20660    -20.367293    -20.367294
   0.20660    -20.367293    -20.367294
   0.18365    -20.367287    -20.367288
   0.16069    -20.367266    -20.367267
   0.13773    -20.367248    -20.367248
   0.11478    -20.367228    -20.367229
   0.09182    -20.367199    -20.367199
   0.06887    -20.367175    -20.367175
   0.04591    -20.367158    -20.367158
   0.02296    -20.367144    -20.367144
   0.00000    -20.367136    -20.367136
 
# Band-Index    9
   0.00000    -19.969336    -19.969336
   0.02296    -19.969343    -19.969341
   0.04591    -19.969340    -19.969340
   0.06887    -19.969331    -19.969326
   0.09182    -19.969328    -19.969318
   0.11478    -19.969314    -19.969311
   0.13773    -19.969315    -19.969303
   0.16069    -19.969311    -19.969295
   0.18365    -19.969309    -19.969296
   0.20660    -19.969305    -19.969289
   0.20660    -19.969305    -19.969289
   0.22956    -19.969316    -19.969296
   0.25251    -19.969313    -19.969304
   0.27547    -19.969319    -19.969310
   0.29842    -19.969318    -19.969313
   0.32138    -19.969319    -19.969318
   0.34434    -19.969334    -19.969332
   0.36729    -19.969343    -19.969343
   0.39025    -19.969353    -19.969353
   0.41320    -19.969353    -19.969353
   0.41320    -19.969353    -19.969353
   0.44567    -19.969349    -19.969348
   0.47813    -19.969329    -19.969349
   0.51060    -19.969309    -19.969346
   0.54306    -19.969293    -19.969347
   0.57552    -19.969288    -19.969338
   0.60799    -19.969306    -19.969341
   0.64045    -19.969323    -19.969342
   0.67292    -19.969334    -19.969344
   0.70538    -19.969336    -19.969336
   0.70538    -19.969336    -19.969336
   0.73785    -19.969344    -19.969334
   0.77031    -19.969342    -19.969323
   0.80277    -19.969341    -19.969306
   0.83524    -19.969338    -19.969288
   0.86770    -19.969347    -19.969293
   0.90017    -19.969346    -19.969309
   0.93263    -19.969349    -19.969329
   0.96510    -19.969348    -19.969349
   0.99756    -19.969353    -19.969353
   0.99756    -19.969353    -19.969353
   1.02051    -19.969353    -19.969353
   1.04347    -19.969343    -19.969343
   1.06643    -19.969332    -19.969334
   1.08938    -19.969318    -19.969319
   1.11234    -19.969313    -19.969318
   1.13529    -19.969310    -19.969319
   1.15825    -19.969304    -19.969313
   1.18120    -19.969296    -19.969316
   1.20416    -19.969289    -19.969305
   1.20416    -19.969289    -19.969305
   1.22712    -19.969296    -19.969309
   1.25007    -19.969295    -19.969311
   1.27303    -19.969303    -19.969315
   1.29598    -19.969311    -19.969314
   1.31894    -19.969318    -19.969328
   1.34189    -19.969326    -19.969331
   1.36485    -19.969340    -19.969340
   1.38781    -19.969341    -19.969343
   1.41076    -19.969336    -19.969336
 
# Band-Index   10
   1.41076    -19.940278    -19.940278
   1.38781    -19.940287    -19.940287
   1.36485    -19.940280    -19.940279
   1.34189    -19.940281    -19.940277
   1.31894    -19.940287    -19.940280
   1.29598    -19.940294    -19.940284
   1.27303    -19.940308    -19.940295
   1.25007    -19.940312    -19.940297
   1.22712    -19.940316    -19.940299
   1.20416    -19.940319    -19.940302
   1.20416    -19.940319    -19.940302
   1.18120    -19.940311    -19.940295
   1.15825    -19.940296    -19.940281
   1.13529    -19.940265    -19.940252
   1.11234    -19.940223    -19.940213
   1.08938    -19.940178    -19.940172
   1.06643    -19.940144    -19.940140
   1.04347    -19.940108    -19.940106
   1.02051    -19.940093    -19.940093
   0.99756    -19.940084    -19.940084
   0.99756    -19.940084    -19.940084
   0.96510    -19.940102    -19.940094
   0.93263    -19.940152    -19.940122
   0.90017    -19.940208    -19.940153
   0.86770    -19.940262    -19.940191
   0.83524    -19.940290    -19.940221
   0.80277    -19.940300    -19.940246
   0.77031    -19.940294    -19.940264
   0.73785    -19.940289    -19.940280
   0.70538    -19.940278    -19.940278
   0.70538    -19.940278    -19.940278
   0.67292    -19.940280    -19.940289
   0.64045    -19.940264    -19.940294
   0.60799    -19.940246    -19.940300
   0.57552    -19.940221    -19.940290
   0.54306    -19.940191    -19.940262
   0.51060    -19.940153    -19.940208
   0.47813    -19.940122    -19.940152
   0.44567    -19.940094    -19.940102
   0.41320    -19.940084    -19.940084
   0.41320    -19.940084    -19.940084
   0.39025    -19.940093    -19.940093
   0.36729    -19.940106    -19.940108
   0.34434    -19.940140    -19.940144
   0.32138    -19.940172    -19.940178
   0.29842    -19.940213    -19.940223
   0.27547    -19.940252    -19.940265
   0.25251    -19.940281    -19.940296
   0.22956    -19.940295    -19.940311
   0.20660    -19.940302    -19.940319
   0.20660    -19.940302    -19.940319
   0.18365    -19.940299    -19.940316
   0.16069    -19.940297    -19.940312
   0.13773    -19.940295    -19.940308
   0.11478    -19.940284    -19.940294
   0.09182    -19.940280    -19.940287
   0.06887    -19.940277    -19.940281
   0.04591    -19.940279    -19.940280
   0.02296    -19.940287    -19.940287
   0.00000    -19.940278    -19.940278
 
# Band-Index   11
   0.00000    -19.924636    -19.924636
   0.02296    -19.924628    -19.924631
   0.04591    -19.924584    -19.924591
   0.06887    -19.924507    -19.924523
   0.09182    -19.924421    -19.924448
   0.11478    -19.924332    -19.924361
   0.13773    -19.924248    -19.924291
   0.16069    -19.924173    -19.924227
   0.18365    -19.924131    -19.924186
   0.20660    -19.924109    -19.924168
   0.20660    -19.924109    -19.924168
   0.22956    -19.924130    -19.924192
   0.25251    -19.924180    -19.924227
   0.27547    -19.924251    -19.924291
   0.29842    -19.924331    -19.924360
   0.32138    -19.924419    -19.924436
   0.34434    -19.924508    -19.924521
   0.36729    -19.924581    -19.924587
   0.39025    -19.924631    -19.924630
   0.41320    -19.924646    -19.924646
   0.41320    -19.924646    -19.924646
   0.44567    -19.924639    -19.924588
   0.47813    -19.924640    -19.924437
   0.51060    -19.924639    -19.924264
   0.54306    -19.924637    -19.924149
   0.57552    -19.924632    -19.924145
   0.60799    -19.924635    -19.924265
   0.64045    -19.924642    -19.924437
   0.67292    -19.924644    -19.924581
   0.70538    -19.924636    -19.924636
   0.70538    -19.924636    -19.924636
   0.73785    -19.924581    -19.924644
   0.77031    -19.924437    -19.924642
   0.80277    -19.924265    -19.924635
   0.83524    -19.924145    -19.924632
   0.86770    -19.924149    -19.924637
   0.90017    -19.924264    -19.924639
   0.93263    -19.924437    -19.924640
   0.96510    -19.924588    -19.924639
   0.99756    -19.924646    -19.924646
   0.99756    -19.924646    -19.924646
   1.02051    -19.924630    -19.924631
   1.04347    -19.924587    -19.924581
   1.06643    -19.924521    -19.924508
   1.08938    -19.924436    -19.924419
   1.11234    -19.924360    -19.924331
   1.13529    -19.924291    -19.924251
   1.15825    -19.924227    -19.924180
   1.18120    -19.924192    -19.924130
   1.20416    -19.924168    -19.924109
   1.20416    -19.924168    -19.924109
   1.22712    -19.924186    -19.924131
   1.25007    -19.924227    -19.924173
   1.27303    -19.924291    -19.924248
   1.29598    -19.924361    -19.924332
   1.31894    -19.924448    -19.924421
   1.34189    -19.924523    -19.924507
   1.36485    -19.924591    -19.924584
   1.38781    -19.924631    -19.924628
   1.41076    -19.924636    -19.924636
 
# Band-Index   12
   1.41076    -19.911111    -19.911111
   1.38781    -19.911133    -19.911133
   1.36485    -19.911176    -19.911185
   1.34189    -19.911239    -19.911249
   1.31894    -19.911323    -19.911339
   1.29598    -19.911399    -19.911433
   1.27303    -19.911486    -19.911519
   1.25007    -19.911554    -19.911595
   1.22712    -19.911600    -19.911648
   1.20416    -19.911613    -19.911660
   1.20416    -19.911613    -19.911660
   1.18120    -19.911607    -19.911650
   1.15825    -19.911559    -19.911606
   1.13529    -19.911494    -19.911531
   1.11234    -19.911407    -19.911438
   1.08938    -19.911317    -19.911341
   1.06643    -19.911246    -19.911260
   1.04347    -19.911185    -19.911195
   1.02051    -19.911154    -19.911153
   0.99756    -19.911136    -19.911136
   0.99756    -19.911136    -19.911136
   0.96510    -19.911199    -19.911134
   0.93263    -19.911338    -19.911134
   0.90017    -19.911507    -19.911130
   0.86770    -19.911614    -19.911134
   0.83524    -19.911607    -19.911122
   0.80277    -19.911501    -19.911124
   0.77031    -19.911327    -19.911118
   0.73785    -19.911173    -19.911117
   0.70538    -19.911111    -19.911111
   0.70538    -19.911111    -19.911111
   0.67292    -19.911117    -19.911173
   0.64045    -19.911118    -19.911327
   0.60799    -19.911124    -19.911501
   0.57552    -19.911122    -19.911607
   0.54306    -19.911134    -19.911614
   0.51060    -19.911130    -19.911507
   0.47813    -19.911134    -19.911338
   0.44567    -19.911134    -19.911199
   0.41320    -19.911136    -19.911136
   0.41320    -19.911136    -19.911136
   0.39025    -19.911153    -19.911154
   0.36729    -19.911195    -19.911185
   0.34434    -19.911260    -19.911246
   0.32138    -19.911341    -19.911317
   0.29842    -19.911438    -19.911407
   0.27547    -19.911531    -19.911494
   0.25251    -19.911606    -19.911559
   0.22956    -19.911650    -19.911607
   0.20660    -19.911660    -19.911613
   0.20660    -19.911660    -19.911613
   0.18365    -19.911648    -19.911600
   0.16069    -19.911595    -19.911554
   0.13773    -19.911519    -19.911486
   0.11478    -19.911433    -19.911399
   0.09182    -19.911339    -19.911323
   0.06887    -19.911249    -19.911239
   0.04591    -19.911185    -19.911176
   0.02296    -19.911133    -19.911133
   0.00000    -19.911111    -19.911111
 
# Band-Index   13
   0.00000    -19.899542    -19.899542
   0.02296    -19.899551    -19.899550
   0.04591    -19.899540    -19.899535
   0.06887    -19.899530    -19.899519
   0.09182    -19.899524    -19.899506
   0.11478    -19.899519    -19.899493
   0.13773    -19.899522    -19.899489
   0.16069    -19.899516    -19.899477
   0.18365    -19.899515    -19.899473
   0.20660    -19.899515    -19.899472
   0.20660    -19.899515    -19.899472
   0.22956    -19.899520    -19.899478
   0.25251    -19.899540    -19.899501
   0.27547    -19.899562    -19.899529
   0.29842    -19.899585    -19.899559
   0.32138    -19.899611    -19.899593
   0.34434    -19.899643    -19.899632
   0.36729    -19.899661    -19.899656
   0.39025    -19.899682    -19.899681
   0.41320    -19.899685    -19.899685
   0.41320    -19.899685    -19.899685
   0.44567    -19.899680    -19.899669
   0.47813    -19.899665    -19.899627
   0.51060    -19.899637    -19.899569
   0.54306    -19.899609    -19.899523
   0.57552    -19.899580    -19.899494
   0.60799    -19.899562    -19.899496
   0.64045    -19.899552    -19.899516
   0.67292    -19.899552    -19.899542
   0.70538    -19.899542    -19.899542
   0.70538    -19.899542    -19.899542
   0.73785    -19.899542    -19.899552
   0.77031    -19.899516    -19.899552
   0.80277    -19.899496    -19.899562
   0.83524    -19.899494    -19.899580
   0.86770    -19.899523    -19.899609
   0.90017    -19.899569    -19.899637
   0.93263    -19.899627    -19.899665
   0.96510    -19.899669    -19.899680
   0.99756    -19.899685    -19.899685
   0.99756    -19.899685    -19.899685
   1.02051    -19.899681    -19.899682
   1.04347    -19.899656    -19.899661
