#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 120 168
# Band-Index    1
   1.27153    -44.720569    -44.720569
   1.26109    -44.720568    -44.720568
   1.25064    -44.720568    -44.720568
   1.24020    -44.720569    -44.720569
   1.22975    -44.720568    -44.720568
   1.21931    -44.720568    -44.720568
   1.20887    -44.720569    -44.720569
   1.19842    -44.720569    -44.720569
   1.18798    -44.720569    -44.720569
   1.17753    -44.720568    -44.720568
   1.16709    -44.720567    -44.720567
   1.15664    -44.720568    -44.720568
   1.15664    -44.720568    -44.720568
   1.14620    -44.720568    -44.720568
   1.13575    -44.720568    -44.720568
   1.12531    -44.720568    -44.720568
   1.11486    -44.720568    -44.720568
   1.10442    -44.720568    -44.720569
   1.09397    -44.720568    -44.720568
   1.08353    -44.720568    -44.720568
   1.07308    -44.720568    -44.720568
   1.06264    -44.720568    -44.720568
   1.05220    -44.720567    -44.720567
   1.04175    -44.720568    -44.720568
   1.03131    -44.720567    -44.720567
   1.02086    -44.720568    -44.720568
   1.01042    -44.720569    -44.720569
   0.99997    -44.720569    -44.720569
   0.98953    -44.720568    -44.720568
   0.97908    -44.720568    -44.720568
   0.96864    -44.720568    -44.720568
   0.95819    -44.720567    -44.720567
   0.95819    -44.720567    -44.720567
   0.94342    -44.720568    -44.720568
   0.92865    -44.720568    -44.720568
   0.91388    -44.720567    -44.720567
   0.89911    -44.720567    -44.720567
   0.88434    -44.720566    -44.720566
   0.86957    -44.720567    -44.720567
   0.85480    -44.720568    -44.720568
   0.84003    -44.720568    -44.720568
   0.82526    -44.720569    -44.720569
   0.81048    -44.720568    -44.720568
   0.79571    -44.720569    -44.720569
   0.78094    -44.720568    -44.720568
   0.76617    -44.720568    -44.720568
   0.75140    -44.720568    -44.720568
   0.73663    -44.720569    -44.720569
   0.72186    -44.720569    -44.720569
   0.70709    -44.720569    -44.720569
   0.69232    -44.720570    -44.720569
   0.67755    -44.720569    -44.720569
   0.67755    -44.720569    -44.720569
   0.66277    -44.720569    -44.720570
   0.64800    -44.720569    -44.720569
   0.63323    -44.720569    -44.720569
   0.61846    -44.720569    -44.720569
   0.60369    -44.720568    -44.720568
   0.58892    -44.720568    -44.720568
   0.57415    -44.720568    -44.720568
   0.55938    -44.720569    -44.720569
   0.54461    -44.720568    -44.720568
   0.52984    -44.720569    -44.720569
   0.51506    -44.720568    -44.720568
   0.50029    -44.720568    -44.720568
   0.48552    -44.720567    -44.720567
   0.47075    -44.720566    -44.720566
   0.45598    -44.720567    -44.720567
   0.44121    -44.720567    -44.720567
   0.42644    -44.720568    -44.720568
   0.41167    -44.720568    -44.720568
   0.39690    -44.720567    -44.720567
   0.39690    -44.720567    -44.720567
   0.38645    -44.720568    -44.720568
   0.37601    -44.720568    -44.720568
   0.36556    -44.720568    -44.720568
   0.35512    -44.720569    -44.720569
   0.34467    -44.720569    -44.720569
   0.33423    -44.720568    -44.720568
   0.32378    -44.720567    -44.720567
   0.31334    -44.720568    -44.720568
   0.30289    -44.720567    -44.720567
   0.29245    -44.720568    -44.720568
   0.28201    -44.720568    -44.720568
   0.27156    -44.720568    -44.720568
   0.26112    -44.720568    -44.720568
   0.25067    -44.720569    -44.720568
   0.24023    -44.720568    -44.720568
   0.22978    -44.720568    -44.720568
   0.21934    -44.720568    -44.720568
   0.20889    -44.720568    -44.720568
   0.19845    -44.720568    -44.720568
   0.19845    -44.720568    -44.720568
   0.18800    -44.720567    -44.720567
   0.17756    -44.720568    -44.720568
   0.16711    -44.720569    -44.720569
   0.15667    -44.720569    -44.720569
   0.14623    -44.720569    -44.720569
   0.13578    -44.720568    -44.720568
   0.12534    -44.720568    -44.720568
   0.11489    -44.720569    -44.720569
   0.10445    -44.720568    -44.720568
   0.09400    -44.720568    -44.720568
   0.08356    -44.720569    -44.720569
   0.07311    -44.720569    -44.720569
   0.06267    -44.720569    -44.720569
   0.05222    -44.720568    -44.720568
   0.04178    -44.720569    -44.720569
   0.03133    -44.720568    -44.720568
   0.02089    -44.720569    -44.720569
   0.01044    -44.720569    -44.720569
   0.00000    -44.720569    -44.720569
 
# Band-Index    3
   0.00000    -44.592654    -44.592654
   0.01044    -44.592654    -44.592654
   0.02089    -44.592654    -44.592654
   0.03133    -44.592653    -44.592653
   0.04178    -44.592654    -44.592654
   0.05222    -44.592653    -44.592653
   0.06267    -44.592654    -44.592654
   0.07311    -44.592654    -44.592654
   0.08356    -44.592655    -44.592655
   0.09400    -44.592654    -44.592654
   0.10445    -44.592654    -44.592654
   0.11489    -44.592655    -44.592655
   0.12534    -44.592654    -44.592654
   0.13578    -44.592654    -44.592654
   0.14623    -44.592655    -44.592655
   0.15667    -44.592655    -44.592655
   0.16711    -44.592654    -44.592655
   0.17756    -44.592653    -44.592654
   0.18800    -44.592653    -44.592654
   0.19845    -44.592653    -44.592654
   0.19845    -44.592653    -44.592654
   0.20889    -44.592654    -44.592655
   0.21934    -44.592654    -44.592655
   0.22978    -44.592654    -44.592655
   0.24023    -44.592655    -44.592656
   0.25067    -44.592655    -44.592655
   0.26112    -44.592655    -44.592656
   0.27156    -44.592654    -44.592655
   0.28201    -44.592654    -44.592654
   0.29245    -44.592652    -44.592653
   0.30289    -44.592652    -44.592652
   0.31334    -44.592653    -44.592652
   0.32378    -44.592652    -44.592652
   0.33423    -44.592652    -44.592653
   0.34467    -44.592653    -44.592653
   0.35512    -44.592653    -44.592653
   0.36556    -44.592654    -44.592653
   0.37601    -44.592652    -44.592652
   0.38645    -44.592652    -44.592652
   0.39690    -44.592651    -44.592651
   0.39690    -44.592651    -44.592651
   0.41167    -44.592652    -44.592652
   0.42644    -44.592654    -44.592653
   0.44121    -44.592653    -44.592653
   0.45598    -44.592652    -44.592652
   0.47075    -44.592652    -44.592652
   0.48552    -44.592653    -44.592652
   0.50029    -44.592653    -44.592653
   0.51506    -44.592654    -44.592653
   0.52984    -44.592655    -44.592653
   0.54461    -44.592655    -44.592654
   0.55938    -44.592655    -44.592654
   0.57415    -44.592654    -44.592653
   0.58892    -44.592655    -44.592653
   0.60369    -44.592654    -44.592653
   0.61846    -44.592653    -44.592653
   0.63323    -44.592653    -44.592654
   0.64800    -44.592653    -44.592654
   0.66277    -44.592655    -44.592655
   0.67755    -44.592654    -44.592654
   0.67755    -44.592654    -44.592654
   0.69232    -44.592655    -44.592655
   0.70709    -44.592654    -44.592653
   0.72186    -44.592654    -44.592653
   0.73663    -44.592653    -44.592653
   0.75140    -44.592653    -44.592654
   0.76617    -44.592653    -44.592655
   0.78094    -44.592653    -44.592654
   0.79571    -44.592654    -44.592655
   0.81048    -44.592654    -44.592655
   0.82526    -44.592653    -44.592655
   0.84003    -44.592653    -44.592654
   0.85480    -44.592653    -44.592653
   0.86957    -44.592652    -44.592653
   0.88434    -44.592652    -44.592652
   0.89911    -44.592652    -44.592652
   0.91388    -44.592653    -44.592653
   0.92865    -44.592653    -44.592654
   0.94342    -44.592652    -44.592652
   0.95819    -44.592651    -44.592651
   0.95819    -44.592651    -44.592651
   0.96864    -44.592652    -44.592652
   0.97908    -44.592652    -44.592652
   0.98953    -44.592653    -44.592654
   0.99997    -44.592653    -44.592653
   1.01042    -44.592653    -44.592653
   1.02086    -44.592653    -44.592652
   1.03131    -44.592652    -44.592652
   1.04175    -44.592652    -44.592653
   1.05220    -44.592652    -44.592652
   1.06264    -44.592653    -44.592652
   1.07308    -44.592654    -44.592654
   1.08353    -44.592655    -44.592654
   1.09397    -44.592656    -44.592655
   1.10442    -44.592655    -44.592655
   1.11486    -44.592656    -44.592655
   1.12531    -44.592655    -44.592654
   1.13575    -44.592655    -44.592654
   1.14620    -44.592655    -44.592654
   1.15664    -44.592654    -44.592653
   1.15664    -44.592654    -44.592653
   1.16709    -44.592654    -44.592653
   1.17753    -44.592654    -44.592653
   1.18798    -44.592655    -44.592654
   1.19842    -44.592655    -44.592655
   1.20887    -44.592655    -44.592655
   1.21931    -44.592654    -44.592654
   1.22975    -44.592654    -44.592654
   1.24020    -44.592655    -44.592655
   1.25064    -44.592654    -44.592654
   1.26109    -44.592654    -44.592654
   1.27153    -44.592655    -44.592655
   1.28198    -44.592654    -44.592654
   1.29242    -44.592654    -44.592654
   1.30287    -44.592653    -44.592653
   1.31331    -44.592654    -44.592654
   1.32376    -44.592653    -44.592653
   1.33420    -44.592654    -44.592654
   1.34465    -44.592654    -44.592654
   1.35509    -44.592654    -44.592654
 
# Band-Index    4
   1.35509    -43.067620    -43.067620
   1.34465    -43.067619    -43.067619
   1.33420    -43.067619    -43.067619
   1.32376    -43.067619    -43.067619
   1.31331    -43.067619    -43.067619
   1.30287    -43.067618    -43.067618
   1.29242    -43.067619    -43.067619
   1.28198    -43.067620    -43.067620
   1.27153    -43.067621    -43.067621
   1.26109    -43.067619    -43.067619
   1.25064    -43.067620    -43.067619
   1.24020    -43.067621    -43.067620
   1.22975    -43.067620    -43.067619
   1.21931    -43.067620    -43.067619
   1.20887    -43.067621    -43.067620
   1.19842    -43.067622    -43.067620
   1.18798    -43.067621    -43.067620
   1.17753    -43.067619    -43.067617
   1.16709    -43.067620    -43.067618
   1.15664    -43.067620    -43.067618
   1.15664    -43.067620    -43.067618
   1.14620    -43.067621    -43.067619
   1.13575    -43.067621    -43.067619
   1.12531    -43.067621    -43.067619
   1.11486    -43.067622    -43.067621
   1.10442    -43.067621    -43.067620
   1.09397    -43.067622    -43.067621
   1.08353    -43.067620    -43.067620
   1.07308    -43.067620    -43.067619
   1.06264    -43.067617    -43.067616
   1.05220    -43.067617    -43.067616
   1.04175    -43.067617    -43.067617
   1.03131    -43.067616    -43.067616
   1.02086    -43.067617    -43.067617
   1.01042    -43.067617    -43.067618
   0.99997    -43.067618    -43.067618
   0.98953    -43.067618    -43.067618
   0.97908    -43.067616    -43.067617
   0.96864    -43.067617    -43.067617
   0.95819    -43.067614    -43.067614
   0.95819    -43.067614    -43.067614
   0.94342    -43.067617    -43.067617
   0.92865    -43.067617    -43.067619
   0.91388    -43.067617    -43.067617
   0.89911    -43.067616    -43.067615
   0.88434    -43.067616    -43.067616
   0.86957    -43.067616    -43.067617
   0.85480    -43.067618    -43.067618
   0.84003    -43.067617    -43.067619
   0.82526    -43.067618    -43.067621
   0.81048    -43.067620    -43.067620
   0.79571    -43.067620    -43.067621
   0.78094    -43.067618    -43.067620
   0.76617    -43.067617    -43.067621
   0.75140    -43.067618    -43.067620
   0.73663    -43.067618    -43.067619
   0.72186    -43.067619    -43.067618
   0.70709    -43.067620    -43.067618
   0.69232    -43.067621    -43.067622
   0.67755    -43.067620    -43.067620
   0.67755    -43.067620    -43.067620
   0.66277    -43.067622    -43.067621
   0.64800    -43.067618    -43.067620
   0.63323    -43.067618    -43.067619
   0.61846    -43.067619    -43.067618
   0.60369    -43.067620    -43.067618
   0.58892    -43.067621    -43.067617
   0.57415    -43.067620    -43.067618
   0.55938    -43.067621    -43.067620
   0.54461    -43.067620    -43.067620
   0.52984    -43.067621    -43.067618
   0.51506    -43.067619    -43.067617
   0.50029    -43.067618    -43.067618
   0.48552    -43.067617    -43.067616
   0.47075    -43.067616    -43.067616
   0.45598    -43.067615    -43.067616
   0.44121    -43.067617    -43.067617
   0.42644    -43.067619    -43.067617
   0.41167    -43.067617    -43.067617
   0.39690    -43.067614    -43.067614
   0.39690    -43.067614    -43.067614
   0.38645    -43.067617    -43.067617
   0.37601    -43.067617    -43.067616
   0.36556    -43.067618    -43.067618
   0.35512    -43.067618    -43.067618
   0.34467    -43.067618    -43.067617
   0.33423    -43.067617    -43.067617
   0.32378    -43.067616    -43.067616
   0.31334    -43.067617    -43.067617
   0.30289    -43.067616    -43.067617
   0.29245    -43.067616    -43.067617
   0.28201    -43.067619    -43.067620
   0.27156    -43.067620    -43.067620
   0.26112    -43.067621    -43.067622
   0.25067    -43.067620    -43.067621
   0.24023    -43.067621    -43.067622
   0.22978    -43.067619    -43.067621
   0.21934    -43.067619    -43.067621
   0.20889    -43.067619    -43.067621
   0.19845    -43.067618    -43.067620
   0.19845    -43.067618    -43.067620
   0.18800    -43.067618    -43.067620
   0.17756    -43.067617    -43.067619
   0.16711    -43.067620    -43.067621
   0.15667    -43.067620    -43.067622
   0.14623    -43.067620    -43.067621
   0.13578    -43.067619    -43.067620
   0.12534    -43.067619    -43.067620
   0.11489    -43.067620    -43.067621
   0.10445    -43.067619    -43.067620
   0.09400    -43.067619    -43.067619
   0.08356    -43.067621    -43.067621
   0.07311    -43.067620    -43.067620
   0.06267    -43.067619    -43.067619
   0.05222    -43.067618    -43.067618
   0.04178    -43.067619    -43.067619
   0.03133    -43.067619    -43.067619
   0.02089    -43.067619    -43.067619
   0.01044    -43.067619    -43.067619
   0.00000    -43.067620    -43.067620
 
# Band-Index    5
   0.00000    -42.099479    -42.099479
   0.01044    -42.099479    -42.099479
   0.02089    -42.099478    -42.099478
   0.03133    -42.099478    -42.099478
   0.04178    -42.099478    -42.099478
   0.05222    -42.099478    -42.099478
   0.06267    -42.099479    -42.099479
   0.07311    -42.099479    -42.099479
   0.08356    -42.099480    -42.099480
   0.09400    -42.099478    -42.099478
   0.10445    -42.099479    -42.099478
   0.11489    -42.099480    -42.099479
   0.12534    -42.099479    -42.099478
   0.13578    -42.099478    -42.099477
   0.14623    -42.099480    -42.099478
   0.15667    -42.099480    -42.099479
   0.16711    -42.099480    -42.099478
   0.17756    -42.099478    -42.099476
   0.18800    -42.099479    -42.099477
   0.19845    -42.099479    -42.099477
   0.19845    -42.099479    -42.099477
   0.20889    -42.099480    -42.099478
   0.21934    -42.099480    -42.099478
   0.22978    -42.099479    -42.099477
   0.24023    -42.099481    -42.099479
   0.25067    -42.099480    -42.099479
   0.26112    -42.099480    -42.099479
   0.27156    -42.099479    -42.099478
   0.28201    -42.099478    -42.099477
   0.29245    -42.099476    -42.099475
   0.30289    -42.099476    -42.099475
   0.31334    -42.099476    -42.099476
   0.32378    -42.099475    -42.099475
   0.33423    -42.099476    -42.099476
   0.34467    -42.099476    -42.099477
   0.35512    -42.099476    -42.099477
   0.36556    -42.099476    -42.099477
   0.37601    -42.099475    -42.099475
   0.38645    -42.099475    -42.099475
   0.39690    -42.099473    -42.099473
   0.39690    -42.099473    -42.099473
   0.41167    -42.099475    -42.099475
   0.42644    -42.099476    -42.099478
   0.44121    -42.099476    -42.099476
   0.45598    -42.099475    -42.099474
   0.47075    -42.099475    -42.099474
   0.48552    -42.099475    -42.099476
   0.50029    -42.099476    -42.099477
   0.51506    -42.099476    -42.099477
   0.52984    -42.099477    -42.099479
   0.54461    -42.099478    -42.099479
   0.55938    -42.099479    -42.099480
   0.57415    -42.099477    -42.099479
   0.58892    -42.099477    -42.099480
   0.60369    -42.099477    -42.099479
   0.61846    -42.099477    -42.099477
   0.63323    -42.099478    -42.099478
   0.64800    -42.099478    -42.099478
   0.66277    -42.099480    -42.099481
   0.67755    -42.099479    -42.099479
   0.67755    -42.099479    -42.099479
   0.69232    -42.099481    -42.099480
   0.70709    -42.099478    -42.099478
   0.72186    -42.099478    -42.099478
   0.73663    -42.099477    -42.099477
   0.75140    -42.099479    -42.099477
   0.76617    -42.099480    -42.099477
   0.78094    -42.099479    -42.099477
   0.79571    -42.099480    -42.099479
   0.81048    -42.099479    -42.099478
   0.82526    -42.099479    -42.099477
   0.84003    -42.099477    -42.099476
   0.85480    -42.099477    -42.099476
   0.86957    -42.099476    -42.099475
   0.88434    -42.099474    -42.099475
   0.89911    -42.099474    -42.099475
   0.91388    -42.099476    -42.099476
   0.92865    -42.099478    -42.099476
   0.94342    -42.099475    -42.099475
   0.95819    -42.099473    -42.099473
   0.95819    -42.099473    -42.099473
   0.96864    -42.099475    -42.099475
   0.97908    -42.099475    -42.099475
   0.98953    -42.099477    -42.099476
   0.99997    -42.099477    -42.099476
   1.01042    -42.099477    -42.099476
   1.02086    -42.099476    -42.099476
   1.03131    -42.099475    -42.099475
   1.04175    -42.099476    -42.099476
   1.05220    -42.099475    -42.099476
   1.06264    -42.099475    -42.099476
   1.07308    -42.099477    -42.099478
   1.08353    -42.099478    -42.099479
   1.09397    -42.099479    -42.099480
   1.10442    -42.099479    -42.099480
   1.11486    -42.099479    -42.099481
   1.12531    -42.099477    -42.099479
   1.13575    -42.099478    -42.099480
   1.14620    -42.099478    -42.099480
   1.15664    -42.099477    -42.099479
   1.15664    -42.099477    -42.099479
   1.16709    -42.099477    -42.099479
   1.17753    -42.099476    -42.099478
   1.18798    -42.099478    -42.099480
   1.19842    -42.099479    -42.099480
   1.20887    -42.099478    -42.099480
   1.21931    -42.099477    -42.099478
   1.22975    -42.099478    -42.099479
   1.24020    -42.099479    -42.099480
   1.25064    -42.099478    -42.099479
   1.26109    -42.099478    -42.099478
   1.27153    -42.099480    -42.099480
   1.28198    -42.099479    -42.099479
   1.29242    -42.099479    -42.099479
   1.30287    -42.099478    -42.099478
   1.31331    -42.099478    -42.099478
   1.32376    -42.099478    -42.099478
   1.33420    -42.099478    -42.099478
   1.34465    -42.099479    -42.099479
   1.35509    -42.099479    -42.099479
 
# Band-Index    6
   1.35509    -41.699423    -41.699423
   1.34465    -41.699424    -41.699424
   1.33420    -41.699423    -41.699423
   1.32376    -41.699422    -41.699422
   1.31331    -41.699423    -41.699423
   1.30287    -41.699422    -41.699422
   1.29242    -41.699423    -41.699423
   1.28198    -41.699423    -41.699423
   1.27153    -41.699423    -41.699423
   1.26109    -41.699422    -41.699422
   1.25064    -41.699422    -41.699422
   1.24020    -41.699422    -41.699422
   1.22975    -41.699421    -41.699421
   1.21931    -41.699422    -41.699422
   1.20887    -41.699422    -41.699422
   1.19842    -41.699422    -41.699422
   1.18798    -41.699422    -41.699422
   1.17753    -41.699421    -41.699421
   1.16709    -41.699420    -41.699420
   1.15664    -41.699420    -41.699420
   1.15664    -41.699420    -41.699420
   1.14620    -41.699421    -41.699421
   1.13575    -41.699421    -41.699421
   1.12531    -41.699421    -41.699421
   1.11486    -41.699421    -41.699421
   1.10442    -41.699422    -41.699422
   1.09397    -41.699422    -41.699422
   1.08353    -41.699421    -41.699421
   1.07308    -41.699421    -41.699421
   1.06264    -41.699421    -41.699421
   1.05220    -41.699420    -41.699420
   1.04175    -41.699421    -41.699421
   1.03131    -41.699420    -41.699420
   1.02086    -41.699421    -41.699421
   1.01042    -41.699422    -41.699422
   0.99997    -41.699422    -41.699422
   0.98953    -41.699421    -41.699421
   0.97908    -41.699421    -41.699421
   0.96864    -41.699421    -41.699421
   0.95819    -41.699420    -41.699420
   0.95819    -41.699420    -41.699420
   0.94342    -41.699421    -41.699421
   0.92865    -41.699421    -41.699422
   0.91388    -41.699420    -41.699420
   0.89911    -41.699420    -41.699420
   0.88434    -41.699419    -41.699419
   0.86957    -41.699420    -41.699421
   0.85480    -41.699421    -41.699422
   0.84003    -41.699421    -41.699422
   0.82526    -41.699422    -41.699422
   0.81048    -41.699421    -41.699421
   0.79571    -41.699422    -41.699422
   0.78094    -41.699421    -41.699422
   0.76617    -41.699421    -41.699422
   0.75140    -41.699421    -41.699422
   0.73663    -41.699422    -41.699422
   0.72186    -41.699422    -41.699422
   0.70709    -41.699423    -41.699423
   0.69232    -41.699424    -41.699424
   0.67755    -41.699423    -41.699423
   0.67755    -41.699423    -41.699423
   0.66277    -41.699424    -41.699424
   0.64800    -41.699423    -41.699423
   0.63323    -41.699422    -41.699422
   0.61846    -41.699422    -41.699422
   0.60369    -41.699422    -41.699421
   0.58892    -41.699422    -41.699421
   0.57415    -41.699422    -41.699421
   0.55938    -41.699422    -41.699422
   0.54461    -41.699421    -41.699421
   0.52984    -41.699422    -41.699422
   0.51506    -41.699422    -41.699421
   0.50029    -41.699422    -41.699421
   0.48552    -41.699421    -41.699420
   0.47075    -41.699419    -41.699419
   0.45598    -41.699420    -41.699420
   0.44121    -41.699420    -41.699420
   0.42644    -41.699422    -41.699421
   0.41167    -41.699421    -41.699421
   0.39690    -41.699420    -41.699420
   0.39690    -41.699420    -41.699420
   0.38645    -41.699421    -41.699421
   0.37601    -41.699421    -41.699421
   0.36556    -41.699421    -41.699421
   0.35512    -41.699422    -41.699422
   0.34467    -41.699422    -41.699422
   0.33423    -41.699421    -41.699421
   0.32378    -41.699420    -41.699420
   0.31334    -41.699421    -41.699421
   0.30289    -41.699420    -41.699420
   0.29245    -41.699421    -41.699421
   0.28201    -41.699421    -41.699421
   0.27156    -41.699421    -41.699421
   0.26112    -41.699422    -41.699422
   0.25067    -41.699422    -41.699422
   0.24023    -41.699421    -41.699421
   0.22978    -41.699421    -41.699421
   0.21934    -41.699421    -41.699421
   0.20889    -41.699421    -41.699421
   0.19845    -41.699420    -41.699420
   0.19845    -41.699420    -41.699420
   0.18800    -41.699420    -41.699420
   0.17756    -41.699421    -41.699421
   0.16711    -41.699422    -41.699422
   0.15667    -41.699422    -41.699422
   0.14623    -41.699422    -41.699422
   0.13578    -41.699422    -41.699422
   0.12534    -41.699421    -41.699421
   0.11489    -41.699422    -41.699422
   0.10445    -41.699422    -41.699422
   0.09400    -41.699422    -41.699422
   0.08356    -41.699423    -41.699423
   0.07311    -41.699423    -41.699423
   0.06267    -41.699423    -41.699423
   0.05222    -41.699422    -41.699422
   0.04178    -41.699423    -41.699423
   0.03133    -41.699422    -41.699422
   0.02089    -41.699423    -41.699423
   0.01044    -41.699424    -41.699424
   0.00000    -41.699423    -41.699423
 
# Band-Index    7
   0.00000    -21.321751    -21.321751
   0.01044    -21.321748    -21.321752
   0.02089    -21.321748    -21.321749
   0.03133    -21.321743    -21.321748
   0.04178    -21.321745    -21.321747
   0.05222    -21.321743    -21.321747
   0.06267    -21.321748    -21.321755
   0.07311    -21.321750    -21.321753
   0.08356    -21.321749    -21.321755
   0.09400    -21.321742    -21.321746
   0.10445    -21.321742    -21.321744
   0.11489    -21.321748    -21.321747
   0.12534    -21.321741    -21.321742
   0.13578    -21.321739    -21.321741
   0.14623    -21.321743    -21.321746
   0.15667    -21.321748    -21.321748
   0.16711    -21.321747    -21.321749
   0.17756    -21.321738    -21.321740
   0.18800    -21.321736    -21.321740
   0.19845    -21.321734    -21.321742
   0.19845    -21.321734    -21.321742
   0.20889    -21.321741    -21.321740
   0.21934    -21.321747    -21.321746
   0.22978    -21.321747    -21.321748
   0.24023    -21.321754    -21.321751
   0.25067    -21.321754    -21.321752
   0.26112    -21.321755    -21.321755
   0.27156    -21.321749    -21.321751
   0.28201    -21.321750    -21.321750
   0.29245    -21.321745    -21.321745
   0.30289    -21.321741    -21.321739
   0.31334    -21.321746    -21.321743
   0.32378    -21.321740    -21.321739
   0.33423    -21.321747    -21.321743
   0.34467    -21.321750    -21.321746
   0.35512    -21.321749    -21.321745
   0.36556    -21.321746    -21.321745
   0.37601    -21.321747    -21.321746
   0.38645    -21.321750    -21.321750
   0.39690    -21.321740    -21.321740
   0.39690    -21.321740    -21.321740
   0.41167    -21.321746    -21.321747
   0.42644    -21.321749    -21.321750
   0.44121    -21.321741    -21.321745
   0.45598    -21.321736    -21.321743
   0.47075    -21.321734    -21.321738
   0.48552    -21.321739    -21.321743
