#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS:  60 224
# Band-Index    1
   1.16053    -45.173409    -45.173414
   1.18108    -45.173408    -45.173413
   1.20164    -45.173407    -45.173410
   1.22220    -45.173409    -45.173409
   1.24275    -45.173409    -45.173409
   1.26331    -45.173409    -45.173409
 
# Band-Index    2
   1.26331    -45.023535    -45.023535
   1.24275    -45.023535    -45.023535
   1.22220    -45.023534    -45.023534
   1.20164    -45.023535    -45.023533
   1.18108    -45.023539    -45.023533
   1.16053    -45.023540    -45.023534
   1.13997    -45.023540    -45.023534
   1.11941    -45.023539    -45.023534
   1.09886    -45.023537    -45.023534
   1.07830    -45.023538    -45.023534
   1.07830    -45.023538    -45.023534
   1.05774    -45.023539    -45.023536
   1.03719    -45.023539    -45.023537
   1.01663    -45.023536    -45.023536
   0.99608    -45.023537    -45.023536
   0.97552    -45.023539    -45.023538
   0.95496    -45.023538    -45.023537
   0.93441    -45.023541    -45.023541
   0.91385    -45.023541    -45.023541
   0.89329    -45.023541    -45.023541
   0.89329    -45.023541    -45.023541
   0.86422    -45.023541    -45.023541
   0.83515    -45.023540    -45.023539
   0.80608    -45.023540    -45.023540
   0.77701    -45.023539    -45.023539
   0.74794    -45.023540    -45.023540
   0.71887    -45.023537    -45.023537
   0.68980    -45.023535    -45.023535
   0.66073    -45.023534    -45.023534
   0.63165    -45.023535    -45.023535
   0.63165    -45.023535    -45.023535
   0.60258    -45.023534    -45.023534
   0.57351    -45.023535    -45.023535
   0.54444    -45.023537    -45.023537
   0.51537    -45.023540    -45.023540
   0.48630    -45.023539    -45.023539
   0.45723    -45.023540    -45.023540
   0.42816    -45.023539    -45.023540
   0.39909    -45.023541    -45.023541
   0.37001    -45.023541    -45.023541
   0.37001    -45.023541    -45.023541
   0.34946    -45.023541    -45.023541
   0.32890    -45.023541    -45.023541
   0.30835    -45.023537    -45.023538
   0.28779    -45.023538    -45.023539
   0.26723    -45.023536    -45.023537
   0.24668    -45.023536    -45.023536
   0.22612    -45.023537    -45.023539
   0.20556    -45.023536    -45.023539
   0.18501    -45.023534    -45.023538
   0.18501    -45.023534    -45.023538
   0.16445    -45.023534    -45.023537
   0.14389    -45.023534    -45.023539
   0.12334    -45.023534    -45.023540
   0.10278    -45.023534    -45.023540
   0.08223    -45.023533    -45.023539
   0.06167    -45.023533    -45.023535
   0.04111    -45.023534    -45.023534
   0.02056    -45.023535    -45.023535
   0.00000    -45.023535    -45.023535
 
# Band-Index    3
   0.00000    -44.644241    -44.644241
   0.02056    -44.644241    -44.644241
   0.04111    -44.644241    -44.644240
   0.06167    -44.644241    -44.644241
   0.08223    -44.644243    -44.644242
   0.10278    -44.644243    -44.644243
   0.12334    -44.644243    -44.644242
   0.14389    -44.644244    -44.644243
   0.16445    -44.644244    -44.644243
   0.18501    -44.644244    -44.644244
   0.18501    -44.644244    -44.644244
   0.20556    -44.644245    -44.644244
   0.22612    -44.644246    -44.644245
   0.24668    -44.644246    -44.644246
   0.26723    -44.644245    -44.644245
   0.28779    -44.644245    -44.644245
   0.30835    -44.644245    -44.644245
   0.32890    -44.644246    -44.644246
   0.34946    -44.644246    -44.644245
   0.37001    -44.644247    -44.644247
   0.37001    -44.644247    -44.644247
   0.39909    -44.644246    -44.644246
   0.42816    -44.644247    -44.644247
   0.45723    -44.644247    -44.644247
   0.48630    -44.644245    -44.644245
   0.51537    -44.644246    -44.644246
   0.54444    -44.644242    -44.644242
   0.57351    -44.644243    -44.644243
   0.60258    -44.644241    -44.644241
   0.63165    -44.644241    -44.644241
   0.63165    -44.644241    -44.644241
   0.66073    -44.644241    -44.644241
   0.68980    -44.644243    -44.644243
   0.71887    -44.644242    -44.644242
   0.74794    -44.644246    -44.644246
   0.77701    -44.644245    -44.644245
   0.80608    -44.644247    -44.644247
   0.83515    -44.644247    -44.644247
   0.86422    -44.644246    -44.644246
   0.89329    -44.644247    -44.644247
   0.89329    -44.644247    -44.644247
   0.91385    -44.644245    -44.644246
   0.93441    -44.644246    -44.644246
   0.95496    -44.644245    -44.644245
   0.97552    -44.644245    -44.644245
   0.99608    -44.644245    -44.644245
   1.01663    -44.644246    -44.644246
   1.03719    -44.644245    -44.644246
   1.05774    -44.644244    -44.644245
   1.07830    -44.644244    -44.644244
   1.07830    -44.644244    -44.644244
   1.09886    -44.644243    -44.644244
   1.11941    -44.644243    -44.644244
   1.13997    -44.644242    -44.644243
   1.16053    -44.644243    -44.644243
   1.18108    -44.644242    -44.644243
   1.20164    -44.644241    -44.644241
   1.22220    -44.644240    -44.644241
   1.24275    -44.644241    -44.644241
   1.26331    -44.644241    -44.644241
 
# Band-Index    4
   1.26331    -43.073114    -43.073114
   1.24275    -43.073114    -43.073114
   1.22220    -43.073113    -43.073113
   1.20164    -43.073115    -43.073110
   1.18108    -43.073120    -43.073111
   1.16053    -43.073122    -43.073113
   1.13997    -43.073122    -43.073112
   1.11941    -43.073121    -43.073111
   1.09886    -43.073119    -43.073111
   1.07830    -43.073119    -43.073111
   1.07830    -43.073119    -43.073111
   1.05774    -43.073121    -43.073115
   1.03719    -43.073120    -43.073117
   1.01663    -43.073117    -43.073116
   0.99608    -43.073119    -43.073116
   0.97552    -43.073120    -43.073120
   0.95496    -43.073119    -43.073119
   0.93441    -43.073124    -43.073124
   0.91385    -43.073123    -43.073123
   0.89329    -43.073124    -43.073124
   0.89329    -43.073124    -43.073124
   0.86422    -43.073123    -43.073123
   0.83515    -43.073122    -43.073121
   0.80608    -43.073122    -43.073122
   0.77701    -43.073120    -43.073121
   0.74794    -43.073122    -43.073122
   0.71887    -43.073117    -43.073117
   0.68980    -43.073114    -43.073114
   0.66073    -43.073112    -43.073112
   0.63165    -43.073114    -43.073114
   0.63165    -43.073114    -43.073114
   0.60258    -43.073112    -43.073112
   0.57351    -43.073114    -43.073114
   0.54444    -43.073117    -43.073117
   0.51537    -43.073122    -43.073122
   0.48630    -43.073121    -43.073120
   0.45723    -43.073122    -43.073122
   0.42816    -43.073121    -43.073122
   0.39909    -43.073123    -43.073123
   0.37001    -43.073124    -43.073124
   0.37001    -43.073124    -43.073124
   0.34946    -43.073123    -43.073123
   0.32890    -43.073124    -43.073124
   0.30835    -43.073119    -43.073119
   0.28779    -43.073120    -43.073120
   0.26723    -43.073116    -43.073119
   0.24668    -43.073116    -43.073117
   0.22612    -43.073117    -43.073120
   0.20556    -43.073115    -43.073121
   0.18501    -43.073111    -43.073119
   0.18501    -43.073111    -43.073119
   0.16445    -43.073111    -43.073119
   0.14389    -43.073111    -43.073121
   0.12334    -43.073112    -43.073122
   0.10278    -43.073113    -43.073122
   0.08223    -43.073111    -43.073120
   0.06167    -43.073110    -43.073115
   0.04111    -43.073113    -43.073113
   0.02056    -43.073114    -43.073114
   0.00000    -43.073114    -43.073114
 
# Band-Index    5
   0.00000    -42.736788    -42.736788
   0.02056    -42.736788    -42.736788
   0.04111    -42.736788    -42.736787
   0.06167    -42.736789    -42.736785
   0.08223    -42.736794    -42.736786
   0.10278    -42.736796    -42.736788
   0.12334    -42.736795    -42.736787
   0.14389    -42.736794    -42.736786
   0.16445    -42.736792    -42.736786
   0.18501    -42.736793    -42.736786
   0.18501    -42.736793    -42.736786
   0.20556    -42.736794    -42.736790
   0.22612    -42.736794    -42.736791
   0.24668    -42.736791    -42.736789
   0.26723    -42.736792    -42.736790
   0.28779    -42.736793    -42.736793
   0.30835    -42.736793    -42.736792
   0.32890    -42.736797    -42.736797
   0.34946    -42.736796    -42.736796
   0.37001    -42.736797    -42.736797
   0.37001    -42.736797    -42.736797
   0.39909    -42.736796    -42.736796
   0.42816    -42.736795    -42.736794
   0.45723    -42.736796    -42.736795
   0.48630    -42.736794    -42.736794
   0.51537    -42.736795    -42.736796
   0.54444    -42.736791    -42.736791
   0.57351    -42.736789    -42.736789
   0.60258    -42.736787    -42.736787
   0.63165    -42.736788    -42.736788
   0.63165    -42.736788    -42.736788
   0.66073    -42.736787    -42.736787
   0.68980    -42.736789    -42.736789
   0.71887    -42.736791    -42.736791
   0.74794    -42.736796    -42.736795
   0.77701    -42.736794    -42.736794
   0.80608    -42.736795    -42.736796
   0.83515    -42.736794    -42.736795
   0.86422    -42.736796    -42.736796
   0.89329    -42.736797    -42.736797
   0.89329    -42.736797    -42.736797
   0.91385    -42.736796    -42.736796
   0.93441    -42.736797    -42.736797
   0.95496    -42.736792    -42.736793
   0.97552    -42.736793    -42.736793
   0.99608    -42.736790    -42.736792
   1.01663    -42.736789    -42.736791
   1.03719    -42.736791    -42.736794
   1.05774    -42.736790    -42.736794
   1.07830    -42.736786    -42.736793
   1.07830    -42.736786    -42.736793
   1.09886    -42.736786    -42.736792
   1.11941    -42.736786    -42.736794
   1.13997    -42.736787    -42.736795
   1.16053    -42.736788    -42.736796
   1.18108    -42.736786    -42.736794
   1.20164    -42.736785    -42.736789
   1.22220    -42.736787    -42.736788
   1.24275    -42.736788    -42.736788
   1.26331    -42.736788    -42.736788
 
# Band-Index    6
   1.26331    -41.347942    -41.347942
   1.24275    -41.347943    -41.347943
   1.22220    -41.347943    -41.347943
   1.20164    -41.347943    -41.347943
   1.18108    -41.347945    -41.347945
   1.16053    -41.347946    -41.347946
   1.13997    -41.347946    -41.347946
   1.11941    -41.347947    -41.347947
   1.09886    -41.347947    -41.347947
   1.07830    -41.347948    -41.347948
   1.07830    -41.347948    -41.347948
   1.05774    -41.347948    -41.347948
   1.03719    -41.347949    -41.347949
   1.01663    -41.347950    -41.347950
   0.99608    -41.347949    -41.347949
   0.97552    -41.347949    -41.347949
   0.95496    -41.347950    -41.347950
   0.93441    -41.347950    -41.347950
   0.91385    -41.347949    -41.347950
   0.89329    -41.347951    -41.347951
   0.89329    -41.347951    -41.347951
   0.86422    -41.347950    -41.347950
   0.83515    -41.347951    -41.347951
   0.80608    -41.347952    -41.347951
   0.77701    -41.347949    -41.347949
   0.74794    -41.347950    -41.347950
   0.71887    -41.347945    -41.347945
   0.68980    -41.347947    -41.347947
   0.66073    -41.347943    -41.347943
   0.63165    -41.347942    -41.347942
   0.63165    -41.347942    -41.347942
   0.60258    -41.347943    -41.347943
   0.57351    -41.347947    -41.347947
   0.54444    -41.347945    -41.347945
   0.51537    -41.347950    -41.347950
   0.48630    -41.347949    -41.347949
   0.45723    -41.347951    -41.347952
   0.42816    -41.347951    -41.347951
   0.39909    -41.347950    -41.347950
   0.37001    -41.347951    -41.347951
   0.37001    -41.347951    -41.347951
   0.34946    -41.347950    -41.347949
   0.32890    -41.347950    -41.347950
   0.30835    -41.347950    -41.347950
   0.28779    -41.347949    -41.347949
   0.26723    -41.347949    -41.347949
   0.24668    -41.347950    -41.347950
   0.22612    -41.347949    -41.347949
   0.20556    -41.347948    -41.347948
   0.18501    -41.347948    -41.347948
   0.18501    -41.347948    -41.347948
   0.16445    -41.347947    -41.347947
   0.14389    -41.347947    -41.347947
   0.12334    -41.347946    -41.347946
   0.10278    -41.347946    -41.347946
   0.08223    -41.347945    -41.347945
   0.06167    -41.347943    -41.347943
   0.04111    -41.347943    -41.347943
   0.02056    -41.347943    -41.347943
   0.00000    -41.347942    -41.347942
 
# Band-Index    7
   0.00000    -24.402896    -24.402896
   0.02056    -24.402902    -24.402897
   0.04111    -24.402907    -24.402902
   0.06167    -24.402905    -24.402906
   0.08223    -24.402909    -24.402911
   0.10278    -24.402903    -24.402904
   0.12334    -24.402897    -24.402904
   0.14389    -24.402886    -24.402896
   0.16445    -24.402878    -24.402885
   0.18501    -24.402871    -24.402878
   0.18501    -24.402871    -24.402878
   0.20556    -24.402877    -24.402886
   0.22612    -24.402883    -24.402892
   0.24668    -24.402885    -24.402890
   0.26723    -24.402887    -24.402893
   0.28779    -24.402895    -24.402895
   0.30835    -24.402897    -24.402896
   0.32890    -24.402911    -24.402905
   0.34946    -24.402906    -24.402906
   0.37001    -24.402910    -24.402910
   0.37001    -24.402910    -24.402910
   0.39909    -24.402906    -24.402912
   0.42816    -24.402909    -24.402908
   0.45723    -24.402919    -24.402896
   0.48630    -24.402904    -24.402889
   0.51537    -24.402918    -24.402900
   0.54444    -24.402915    -24.402905
   0.57351    -24.402912    -24.402908
   0.60258    -24.402902    -24.402903
   0.63165    -24.402896    -24.402896
   0.63165    -24.402896    -24.402896
   0.66073    -24.402903    -24.402902
   0.68980    -24.402908    -24.402912
   0.71887    -24.402905    -24.402915
   0.74794    -24.402900    -24.402918
   0.77701    -24.402889    -24.402904
   0.80608    -24.402896    -24.402919
   0.83515    -24.402908    -24.402909
   0.86422    -24.402912    -24.402906
   0.89329    -24.402910    -24.402910
   0.89329    -24.402910    -24.402910
   0.91385    -24.402906    -24.402906
   0.93441    -24.402905    -24.402911
   0.95496    -24.402896    -24.402897
   0.97552    -24.402895    -24.402895
   0.99608    -24.402893    -24.402887
   1.01663    -24.402890    -24.402885
   1.03719    -24.402892    -24.402883
   1.05774    -24.402886    -24.402877
   1.07830    -24.402878    -24.402871
   1.07830    -24.402878    -24.402871
   1.09886    -24.402885    -24.402878
   1.11941    -24.402896    -24.402886
   1.13997    -24.402904    -24.402897
   1.16053    -24.402904    -24.402903
   1.18108    -24.402911    -24.402909
   1.20164    -24.402906    -24.402905
   1.22220    -24.402902    -24.402907
   1.24275    -24.402897    -24.402902
   1.26331    -24.402896    -24.402896
 
# Band-Index    8
   1.26331    -24.402848    -24.402848
   1.24275    -24.402850    -24.402852
   1.22220    -24.402841    -24.402842
   1.20164    -24.402847    -24.402846
   1.18108    -24.402853    -24.402848
   1.16053    -24.402865    -24.402858
   1.13997    -24.402865    -24.402856
   1.11941    -24.402873    -24.402861
   1.09886    -24.402875    -24.402863
   1.07830    -24.402878    -24.402870
   1.07830    -24.402878    -24.402870
   1.05774    -24.402886    -24.402877
   1.03719    -24.402884    -24.402877
   1.01663    -24.402877    -24.402875
   0.99608    -24.402878    -24.402880
   0.97552    -24.402876    -24.402881
   0.95496    -24.402876    -24.402879
   0.93441    -24.402886    -24.402887
   0.91385    -24.402885    -24.402885
   0.89329    -24.402891    -24.402891
   0.89329    -24.402891    -24.402891
   0.86422    -24.402885    -24.402881
   0.83515    -24.402882    -24.402874
   0.80608    -24.402890    -24.402873
   0.77701    -24.402889    -24.402867
   0.74794    -24.402877    -24.402861
   0.71887    -24.402856    -24.402848
   0.68980    -24.402856    -24.402851
   0.66073    -24.402849    -24.402842
   0.63165    -24.402848    -24.402848
   0.63165    -24.402848    -24.402848
   0.60258    -24.402842    -24.402849
   0.57351    -24.402851    -24.402856
   0.54444    -24.402848    -24.402856
   0.51537    -24.402861    -24.402877
   0.48630    -24.402867    -24.402889
   0.45723    -24.402873    -24.402890
   0.42816    -24.402874    -24.402882
   0.39909    -24.402881    -24.402885
   0.37001    -24.402891    -24.402891
   0.37001    -24.402891    -24.402891
   0.34946    -24.402885    -24.402885
   0.32890    -24.402887    -24.402886
   0.30835    -24.402879    -24.402876
   0.28779    -24.402881    -24.402876
   0.26723    -24.402880    -24.402878
   0.24668    -24.402875    -24.402877
   0.22612    -24.402877    -24.402884
   0.20556    -24.402877    -24.402886
   0.18501    -24.402870    -24.402878
   0.18501    -24.402870    -24.402878
   0.16445    -24.402863    -24.402875
   0.14389    -24.402861    -24.402873
   0.12334    -24.402856    -24.402865
   0.10278    -24.402858    -24.402865
   0.08223    -24.402848    -24.402853
   0.06167    -24.402846    -24.402847
   0.04111    -24.402842    -24.402841
   0.02056    -24.402852    -24.402850
   0.00000    -24.402848    -24.402848
 
# Band-Index    9
   0.00000    -24.390591    -24.390591
   0.02056    -24.390593    -24.390598
   0.04111    -24.390599    -24.390603
   0.06167    -24.390603    -24.390602
   0.08223    -24.390608    -24.390606
   0.10278    -24.390602    -24.390601
   0.12334    -24.390602    -24.390596
   0.14389    -24.390595    -24.390585
   0.16445    -24.390585    -24.390577
   0.18501    -24.390579    -24.390571
   0.18501    -24.390579    -24.390571
   0.20556    -24.390586    -24.390578
   0.22612    -24.390592    -24.390584
   0.24668    -24.390591    -24.390586
   0.26723    -24.390594    -24.390587
   0.28779    -24.390596    -24.390595
   0.30835    -24.390597    -24.390598
   0.32890    -24.390606    -24.390613
   0.34946    -24.390607    -24.390607
   0.37001    -24.390611    -24.390611
   0.37001    -24.390611    -24.390611
   0.39909    -24.390613    -24.390607
   0.42816    -24.390609    -24.390610
   0.45723    -24.390597    -24.390619
   0.48630    -24.390590    -24.390603
   0.51537    -24.390599    -24.390616
   0.54444    -24.390602    -24.390613
   0.57351    -24.390604    -24.390609
   0.60258    -24.390599    -24.390598
   0.63165    -24.390591    -24.390591
   0.63165    -24.390591    -24.390591
   0.66073    -24.390598    -24.390599
   0.68980    -24.390609    -24.390604
   0.71887    -24.390613    -24.390602
   0.74794    -24.390616    -24.390599
   0.77701    -24.390603    -24.390590
   0.80608    -24.390619    -24.390597
   0.83515    -24.390610    -24.390609
   0.86422    -24.390607    -24.390613
   0.89329    -24.390611    -24.390611
   0.89329    -24.390611    -24.390611
   0.91385    -24.390607    -24.390607
   0.93441    -24.390613    -24.390606
   0.95496    -24.390598    -24.390597
   0.97552    -24.390595    -24.390596
   0.99608    -24.390587    -24.390594
   1.01663    -24.390586    -24.390591
   1.03719    -24.390584    -24.390592
   1.05774    -24.390578    -24.390586
   1.07830    -24.390571    -24.390579
   1.07830    -24.390571    -24.390579
   1.09886    -24.390577    -24.390585
   1.11941    -24.390585    -24.390595
   1.13997    -24.390596    -24.390602
   1.16053    -24.390601    -24.390602
   1.18108    -24.390606    -24.390608
   1.20164    -24.390602    -24.390603
   1.22220    -24.390603    -24.390599
   1.24275    -24.390598    -24.390593
   1.26331    -24.390591    -24.390591
 
# Band-Index   10
   1.26331    -24.390549    -24.390549
   1.24275    -24.390553    -24.390550
   1.22220    -24.390543    -24.390541
   1.20164    -24.390546    -24.390547
   1.18108    -24.390548    -24.390553
   1.16053    -24.390559    -24.390566
   1.13997    -24.390557    -24.390566
   1.11941    -24.390561    -24.390573
   1.09886    -24.390564    -24.390575
   1.07830    -24.390570    -24.390578
   1.07830    -24.390570    -24.390578
   1.05774    -24.390577    -24.390586
   1.03719    -24.390577    -24.390584
   1.01663    -24.390576    -24.390578
   0.99608    -24.390581    -24.390578
   0.97552    -24.390581    -24.390577
   0.95496    -24.390581    -24.390577
   0.93441    -24.390588    -24.390587
   0.91385    -24.390586    -24.390586
   0.89329    -24.390592    -24.390592
   0.89329    -24.390592    -24.390592
   0.86422    -24.390583    -24.390586
   0.83515    -24.390575    -24.390583
   0.80608    -24.390574    -24.390590
   0.77701    -24.390568    -24.390588
   0.74794    -24.390562    -24.390578
   0.71887    -24.390549    -24.390557
   0.68980    -24.390552    -24.390557
   0.66073    -24.390542    -24.390549
   0.63165    -24.390549    -24.390549
   0.63165    -24.390549    -24.390549
   0.60258    -24.390549    -24.390542
   0.57351    -24.390557    -24.390552
   0.54444    -24.390557    -24.390549
   0.51537    -24.390578    -24.390562
   0.48630    -24.390588    -24.390568
   0.45723    -24.390590    -24.390574
   0.42816    -24.390583    -24.390575
   0.39909    -24.390586    -24.390583
   0.37001    -24.390592    -24.390592
   0.37001    -24.390592    -24.390592
   0.34946    -24.390586    -24.390586
   0.32890    -24.390587    -24.390588
   0.30835    -24.390577    -24.390581
   0.28779    -24.390577    -24.390581
   0.26723    -24.390578    -24.390581
   0.24668    -24.390578    -24.390576
   0.22612    -24.390584    -24.390577
   0.20556    -24.390586    -24.390577
   0.18501    -24.390578    -24.390570
   0.18501    -24.390578    -24.390570
   0.16445    -24.390575    -24.390564
   0.14389    -24.390573    -24.390561
   0.12334    -24.390566    -24.390557
   0.10278    -24.390566    -24.390559
   0.08223    -24.390553    -24.390548
   0.06167    -24.390547    -24.390546
   0.04111    -24.390541    -24.390543
   0.02056    -24.390550    -24.390553
   0.00000    -24.390549    -24.390549
 
# Band-Index   11
   0.00000    -21.973001    -21.973001
   0.02056    -21.972903    -21.972903
   0.04111    -21.972551    -21.972551
   0.06167    -21.971982    -21.971982
   0.08223    -21.971254    -21.971255
   0.10278    -21.970443    -21.970443
   0.12334    -21.969586    -21.969586
   0.14389    -21.968845    -21.968845
   0.16445    -21.968325    -21.968325
   0.18501    -21.968134    -21.968134
   0.18501    -21.968134    -21.968134
   0.20556    -21.968134    -21.968134
   0.22612    -21.968126    -21.968126
   0.24668    -21.968105    -21.968105
   0.26723    -21.968072    -21.968072
   0.28779    -21.968038    -21.968038
   0.30835    -21.968001    -21.968001
   0.32890    -21.967991    -21.967991
   0.34946    -21.967969    -21.967969
   0.37001    -21.967961    -21.967961
   0.37001    -21.967961    -21.967961
   0.39909    -21.967985    -21.967974
   0.42816    -21.968104    -21.968067
   0.45723    -21.968454    -21.968387
   0.48630    -21.969135    -21.969054
   0.51537    -21.970096    -21.970023
   0.54444    -21.971156    -21.971106
   0.57351    -21.972130    -21.972104
   0.60258    -21.972772    -21.972765
   0.63165    -21.973001    -21.973001
   0.63165    -21.973001    -21.973001
   0.66073    -21.972765    -21.972772
   0.68980    -21.972104    -21.972130
   0.71887    -21.971106    -21.971156
   0.74794    -21.970023    -21.970096
   0.77701    -21.969054    -21.969135
   0.80608    -21.968387    -21.968454
   0.83515    -21.968067    -21.968104
   0.86422    -21.967974    -21.967985
   0.89329    -21.967961    -21.967961
   0.89329    -21.967961    -21.967961
   0.91385    -21.967969    -21.967969
   0.93441    -21.967991    -21.967991
   0.95496    -21.968001    -21.968001
   0.97552    -21.968038    -21.968038
   0.99608    -21.968072    -21.968072
   1.01663    -21.968105    -21.968105
   1.03719    -21.968126    -21.968126
   1.05774    -21.968134    -21.968134
   1.07830    -21.968134    -21.968134
   1.07830    -21.968134    -21.968134
   1.09886    -21.968325    -21.968325
   1.11941    -21.968845    -21.968845
   1.13997    -21.969586    -21.969586
   1.16053    -21.970443    -21.970443
   1.18108    -21.971255    -21.971254
   1.20164    -21.971982    -21.971982
   1.22220    -21.972551    -21.972551
   1.24275    -21.972903    -21.972903
   1.26331    -21.973001    -21.973001
 
# Band-Index   12
   1.26331    -21.938712    -21.938712
   1.24275    -21.938905    -21.938905
   1.22220    -21.939450    -21.939449
   1.20164    -21.940285    -21.940282
   1.18108    -21.941362    -21.941358
   1.16053    -21.942545    -21.942540
   1.13997    -21.943719    -21.943712
   1.11941    -21.944736    -21.944728
   1.09886    -21.945428    -21.945420
   1.07830    -21.945675    -21.945665
   1.07830    -21.945675    -21.945665
   1.05774    -21.945672    -21.945663
   1.03719    -21.945653    -21.945645
   1.01663    -21.945616    -21.945609
   0.99608    -21.945563    -21.945557
   0.97552    -21.945508    -21.945504
   0.95496    -21.945450    -21.945448
   0.93441    -21.945425    -21.945423
   0.91385    -21.945392    -21.945392
   0.89329    -21.945380    -21.945380
   0.89329    -21.945380    -21.945380
   0.86422    -21.945400    -21.945384
   0.83515    -21.945362    -21.945306
   0.80608    -21.945052    -21.944953
   0.77701    -21.944281    -21.944158
   0.74794    -21.943050    -21.942934
   0.71887    -21.941549    -21.941464
   0.68980    -21.940123    -21.940079
   0.66073    -21.939088    -21.939076
   0.63165    -21.938712    -21.938712
   0.63165    -21.938712    -21.938712
   0.60258    -21.939076    -21.939088
   0.57351    -21.940079    -21.940123
   0.54444    -21.941464    -21.941549
   0.51537    -21.942934    -21.943050
   0.48630    -21.944158    -21.944281
   0.45723    -21.944953    -21.945052
   0.42816    -21.945306    -21.945362
   0.39909    -21.945384    -21.945400
   0.37001    -21.945380    -21.945380
   0.37001    -21.945380    -21.945380
   0.34946    -21.945392    -21.945392
   0.32890    -21.945423    -21.945425
   0.30835    -21.945448    -21.945450
   0.28779    -21.945504    -21.945508
   0.26723    -21.945557    -21.945563
   0.24668    -21.945609    -21.945616
   0.22612    -21.945645    -21.945653
   0.20556    -21.945663    -21.945672
   0.18501    -21.945665    -21.945675
   0.18501    -21.945665    -21.945675
   0.16445    -21.945420    -21.945428
   0.14389    -21.944728    -21.944736
   0.12334    -21.943712    -21.943719
   0.10278    -21.942540    -21.942545
   0.08223    -21.941358    -21.941362
   0.06167    -21.940282    -21.940285
   0.04111    -21.939449    -21.939450
   0.02056    -21.938905    -21.938905
   0.00000    -21.938712    -21.938712
 
# Band-Index   13
   0.00000    -21.791940    -21.791940
   0.02056    -21.791845    -21.791754
   0.04111    -21.791578    -21.791234
   0.06167    -21.791135    -21.790460
   0.08223    -21.790574    -21.789624
   0.10278    -21.789930    -21.788826
   0.12334    -21.789276    -21.788091
   0.14389    -21.788703    -21.787466
   0.16445    -21.788304    -21.787040
   0.18501    -21.788163    -21.786892
   0.18501    -21.788163    -21.786892
   0.20556    -21.788300    -21.787042
   0.22612    -21.788678    -21.787463
   0.24668    -21.789219    -21.788076
   0.26723    -21.789865    -21.788852
   0.28779    -21.790524    -21.789728
   0.30835    -21.791110    -21.790605
   0.32890    -21.791594    -21.791357
   0.34946    -21.791880    -21.791823
   0.37001    -21.791990    -21.791990
   0.37001    -21.791990    -21.791990
   0.39909    -21.791673    -21.791861
   0.42816    -21.791258    -21.791721
   0.45723    -21.791128    -21.791672
   0.48630    -21.791073    -21.791636
   0.51537    -21.791084    -21.791649
   0.54444    -21.791100    -21.791650
   0.57351    -21.791217    -21.791694
   0.60258    -21.791612    -21.791816
   0.63165    -21.791940    -21.791940
   0.63165    -21.791940    -21.791940
   0.66073    -21.791816    -21.791612
   0.68980    -21.791694    -21.791217
   0.71887    -21.791650    -21.791100
   0.74794    -21.791649    -21.791084
   0.77701    -21.791636    -21.791073
   0.80608    -21.791672    -21.791128
   0.83515    -21.791721    -21.791258
   0.86422    -21.791861    -21.791673
   0.89329    -21.791990    -21.791990
   0.89329    -21.791990    -21.791990
   0.91385    -21.791823    -21.791880
   0.93441    -21.791357    -21.791594
