#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 120 140
# Band-Index    1
   1.33602    -44.159961    -44.159959
   1.32468    -44.159960    -44.159959
   1.31333    -44.159958    -44.159958
   1.30198    -44.159957    -44.159957
   1.29063    -44.159958    -44.159958
   1.27929    -44.159958    -44.159957
   1.26794    -44.159958    -44.159955
   1.25659    -44.159958    -44.159956
   1.25659    -44.159958    -44.159956
   1.24524    -44.159957    -44.159956
   1.23390    -44.159957    -44.159956
   1.22255    -44.159958    -44.159957
   1.21120    -44.159957    -44.159957
   1.19986    -44.159959    -44.159959
   1.18851    -44.159958    -44.159959
   1.17716    -44.159959    -44.159959
   1.16581    -44.159959    -44.159960
   1.15447    -44.159958    -44.159959
   1.14312    -44.159960    -44.159961
   1.13177    -44.159960    -44.159961
   1.12043    -44.159961    -44.159961
   1.10908    -44.159961    -44.159961
   1.09773    -44.159961    -44.159962
   1.08638    -44.159962    -44.159962
   1.07504    -44.159962    -44.159963
   1.06369    -44.159962    -44.159962
   1.05234    -44.159963    -44.159963
   1.04099    -44.159964    -44.159964
   1.04099    -44.159964    -44.159964
   1.02495    -44.159962    -44.159962
   1.00890    -44.159963    -44.159962
   0.99285    -44.159962    -44.159962
   0.97681    -44.159962    -44.159961
   0.96076    -44.159961    -44.159959
   0.94471    -44.159961    -44.159958
   0.92866    -44.159961    -44.159958
   0.91262    -44.159961    -44.159958
   0.89657    -44.159960    -44.159958
   0.88052    -44.159961    -44.159958
   0.86447    -44.159961    -44.159959
   0.84843    -44.159961    -44.159960
   0.83238    -44.159961    -44.159961
   0.81633    -44.159960    -44.159961
   0.80028    -44.159959    -44.159962
   0.78424    -44.159959    -44.159960
   0.76819    -44.159960    -44.159960
   0.75214    -44.159959    -44.159960
   0.73609    -44.159958    -44.159958
   0.73609    -44.159958    -44.159958
   0.72005    -44.159960    -44.159959
   0.70400    -44.159960    -44.159960
   0.68795    -44.159960    -44.159959
   0.67190    -44.159962    -44.159960
   0.65586    -44.159961    -44.159960
   0.63981    -44.159961    -44.159961
   0.62376    -44.159960    -44.159961
   0.60772    -44.159959    -44.159961
   0.59167    -44.159958    -44.159961
   0.57562    -44.159957    -44.159960
   0.55957    -44.159958    -44.159961
   0.54353    -44.159958    -44.159961
   0.52748    -44.159958    -44.159961
   0.51143    -44.159959    -44.159962
   0.49538    -44.159961    -44.159962
   0.47934    -44.159962    -44.159963
   0.46329    -44.159962    -44.159963
   0.44724    -44.159962    -44.159963
   0.43119    -44.159964    -44.159964
   0.43119    -44.159964    -44.159964
   0.41985    -44.159963    -44.159963
   0.40850    -44.159962    -44.159962
   0.39715    -44.159963    -44.159963
   0.38581    -44.159962    -44.159962
   0.37446    -44.159962    -44.159961
   0.36311    -44.159961    -44.159961
   0.35176    -44.159961    -44.159961
   0.34042    -44.159961    -44.159960
   0.32907    -44.159961    -44.159960
   0.31772    -44.159959    -44.159958
   0.30637    -44.159960    -44.159959
   0.29503    -44.159959    -44.159960
   0.28368    -44.159959    -44.159958
   0.27233    -44.159959    -44.159959
   0.26099    -44.159957    -44.159957
   0.24964    -44.159957    -44.159958
   0.23829    -44.159956    -44.159957
   0.22694    -44.159956    -44.159957
   0.21560    -44.159956    -44.159958
   0.21560    -44.159956    -44.159958
   0.20425    -44.159955    -44.159958
   0.19290    -44.159956    -44.159958
   0.18156    -44.159958    -44.159958
   0.17021    -44.159957    -44.159958
   0.15886    -44.159958    -44.159958
   0.14751    -44.159959    -44.159960
   0.13617    -44.159959    -44.159961
   0.12482    -44.159961    -44.159961
   0.11347    -44.159962    -44.159962
   0.10212    -44.159961    -44.159961
   0.09078    -44.159961    -44.159960
   0.07943    -44.159963    -44.159961
   0.06808    -44.159961    -44.159960
   0.05674    -44.159961    -44.159961
   0.04539    -44.159960    -44.159960
   0.03404    -44.159959    -44.159960
   0.02269    -44.159959    -44.159960
   0.01135    -44.159959    -44.159959
   0.00000    -44.159958    -44.159958
 
# Band-Index    3
   0.00000    -44.084553    -44.084553
   0.01135    -44.084554    -44.084554
   0.02269    -44.084554    -44.084554
   0.03404    -44.084554    -44.084554
   0.04539    -44.084554    -44.084554
   0.05674    -44.084555    -44.084555
   0.06808    -44.084554    -44.084554
   0.07943    -44.084554    -44.084554
   0.09078    -44.084554    -44.084554
   0.10212    -44.084554    -44.084554
   0.11347    -44.084554    -44.084555
   0.12482    -44.084554    -44.084554
   0.13617    -44.084553    -44.084554
   0.14751    -44.084553    -44.084553
   0.15886    -44.084553    -44.084553
   0.17021    -44.084553    -44.084553
   0.18156    -44.084553    -44.084553
   0.19290    -44.084553    -44.084553
   0.20425    -44.084552    -44.084552
   0.21560    -44.084552    -44.084552
   0.21560    -44.084552    -44.084552
   0.22694    -44.084552    -44.084552
   0.23829    -44.084552    -44.084552
   0.24964    -44.084552    -44.084552
   0.26099    -44.084552    -44.084552
   0.27233    -44.084552    -44.084552
   0.28368    -44.084552    -44.084552
   0.29503    -44.084552    -44.084553
   0.30637    -44.084552    -44.084552
   0.31772    -44.084552    -44.084552
   0.32907    -44.084553    -44.084553
   0.34042    -44.084553    -44.084553
   0.35176    -44.084554    -44.084554
   0.36311    -44.084554    -44.084554
   0.37446    -44.084554    -44.084554
   0.38581    -44.084554    -44.084555
   0.39715    -44.084554    -44.084554
   0.40850    -44.084554    -44.084554
   0.41985    -44.084554    -44.084554
   0.43119    -44.084555    -44.084555
   0.43119    -44.084555    -44.084555
   0.44724    -44.084554    -44.084554
   0.46329    -44.084554    -44.084554
   0.47934    -44.084554    -44.084554
   0.49538    -44.084553    -44.084553
   0.51143    -44.084552    -44.084552
   0.52748    -44.084551    -44.084551
   0.54353    -44.084552    -44.084552
   0.55957    -44.084552    -44.084552
   0.57562    -44.084552    -44.084552
   0.59167    -44.084553    -44.084553
   0.60772    -44.084554    -44.084554
   0.62376    -44.084554    -44.084554
   0.63981    -44.084555    -44.084555
   0.65586    -44.084554    -44.084555
   0.67190    -44.084554    -44.084554
   0.68795    -44.084554    -44.084554
   0.70400    -44.084554    -44.084554
   0.72005    -44.084554    -44.084555
   0.73609    -44.084553    -44.084553
   0.73609    -44.084553    -44.084553
   0.75214    -44.084554    -44.084555
   0.76819    -44.084554    -44.084554
   0.78424    -44.084554    -44.084554
   0.80028    -44.084554    -44.084554
   0.81633    -44.084554    -44.084555
   0.83238    -44.084555    -44.084555
   0.84843    -44.084554    -44.084554
   0.86447    -44.084554    -44.084554
   0.88052    -44.084553    -44.084553
   0.89657    -44.084552    -44.084552
   0.91262    -44.084552    -44.084552
   0.92866    -44.084552    -44.084552
   0.94471    -44.084551    -44.084551
   0.96076    -44.084552    -44.084552
   0.97681    -44.084553    -44.084553
   0.99285    -44.084554    -44.084554
   1.00890    -44.084554    -44.084554
   1.02495    -44.084554    -44.084554
   1.04099    -44.084555    -44.084555
   1.04099    -44.084555    -44.084555
   1.05234    -44.084554    -44.084554
   1.06369    -44.084554    -44.084554
   1.07504    -44.084554    -44.084554
   1.08638    -44.084554    -44.084555
   1.09773    -44.084554    -44.084554
   1.10908    -44.084554    -44.084554
   1.12043    -44.084554    -44.084554
   1.13177    -44.084553    -44.084553
   1.14312    -44.084553    -44.084553
   1.15447    -44.084552    -44.084552
   1.16581    -44.084552    -44.084552
   1.17716    -44.084552    -44.084553
   1.18851    -44.084552    -44.084553
   1.19986    -44.084552    -44.084552
   1.21120    -44.084552    -44.084552
   1.22255    -44.084552    -44.084552
   1.23390    -44.084552    -44.084552
   1.24524    -44.084552    -44.084552
   1.25659    -44.084552    -44.084553
   1.25659    -44.084552    -44.084553
   1.26794    -44.084552    -44.084552
   1.27929    -44.084553    -44.084553
   1.29063    -44.084553    -44.084553
   1.30198    -44.084553    -44.084553
   1.31333    -44.084553    -44.084553
   1.32468    -44.084553    -44.084553
   1.33602    -44.084553    -44.084554
   1.34737    -44.084554    -44.084554
   1.35872    -44.084554    -44.084555
   1.37006    -44.084554    -44.084554
   1.38141    -44.084554    -44.084554
   1.39276    -44.084554    -44.084554
   1.40411    -44.084554    -44.084554
   1.41545    -44.084555    -44.084555
   1.42680    -44.084554    -44.084554
   1.43815    -44.084554    -44.084554
   1.44949    -44.084554    -44.084554
   1.46084    -44.084554    -44.084554
   1.47219    -44.084553    -44.084553
 
# Band-Index    4
   1.47219    -41.059241    -41.059240
   1.46084    -41.059242    -41.059242
   1.44949    -41.059242    -41.059242
   1.43815    -41.059242    -41.059241
   1.42680    -41.059243    -41.059242
   1.41545    -41.059244    -41.059244
   1.40411    -41.059243    -41.059244
   1.39276    -41.059245    -41.059246
   1.38141    -41.059243    -41.059244
   1.37006    -41.059244    -41.059245
   1.35872    -41.059244    -41.059246
   1.34737    -41.059244    -41.059246
   1.33602    -41.059244    -41.059243
   1.32468    -41.059243    -41.059244
   1.31333    -41.059241    -41.059241
   1.30198    -41.059240    -41.059241
   1.29063    -41.059241    -41.059242
   1.27929    -41.059240    -41.059240
   1.26794    -41.059240    -41.059239
   1.25659    -41.059240    -41.059241
   1.25659    -41.059240    -41.059241
   1.24524    -41.059239    -41.059240
   1.23390    -41.059239    -41.059240
   1.22255    -41.059240    -41.059241
   1.21120    -41.059239    -41.059241
   1.19986    -41.059242    -41.059243
   1.18851    -41.059241    -41.059243
   1.17716    -41.059243    -41.059243
   1.16581    -41.059243    -41.059243
   1.15447    -41.059242    -41.059242
   1.14312    -41.059245    -41.059245
   1.13177    -41.059245    -41.059244
   1.12043    -41.059246    -41.059245
   1.10908    -41.059246    -41.059245
   1.09773    -41.059245    -41.059246
   1.08638    -41.059246    -41.059246
   1.07504    -41.059247    -41.059248
   1.06369    -41.059247    -41.059247
   1.05234    -41.059248    -41.059248
   1.04099    -41.059250    -41.059250
   1.04099    -41.059250    -41.059250
   1.02495    -41.059248    -41.059246
   1.00890    -41.059248    -41.059247
   0.99285    -41.059247    -41.059246
   0.97681    -41.059246    -41.059245
   0.96076    -41.059246    -41.059242
   0.94471    -41.059246    -41.059240
   0.92866    -41.059246    -41.059241
   0.91262    -41.059246    -41.059241
   0.89657    -41.059245    -41.059240
   0.88052    -41.059246    -41.059242
   0.86447    -41.059245    -41.059242
   0.84843    -41.059245    -41.059243
   0.83238    -41.059245    -41.059245
   0.81633    -41.059243    -41.059245
   0.80028    -41.059242    -41.059245
   0.78424    -41.059241    -41.059243
   0.76819    -41.059242    -41.059243
   0.75214    -41.059242    -41.059243
   0.73609    -41.059241    -41.059240
   0.73609    -41.059241    -41.059240
   0.72005    -41.059243    -41.059242
   0.70400    -41.059243    -41.059242
   0.68795    -41.059243    -41.059241
   0.67190    -41.059245    -41.059242
   0.65586    -41.059245    -41.059243
   0.63981    -41.059245    -41.059245
   0.62376    -41.059243    -41.059245
   0.60772    -41.059242    -41.059245
   0.59167    -41.059242    -41.059246
   0.57562    -41.059240    -41.059245
   0.55957    -41.059241    -41.059245
   0.54353    -41.059241    -41.059246
   0.52748    -41.059240    -41.059246
   0.51143    -41.059242    -41.059246
   0.49538    -41.059245    -41.059246
   0.47934    -41.059246    -41.059247
   0.46329    -41.059247    -41.059248
   0.44724    -41.059246    -41.059247
   0.43119    -41.059250    -41.059250
   0.43119    -41.059250    -41.059250
   0.41985    -41.059248    -41.059248
   0.40850    -41.059247    -41.059247
   0.39715    -41.059248    -41.059247
   0.38581    -41.059246    -41.059246
   0.37446    -41.059246    -41.059245
   0.36311    -41.059246    -41.059246
   0.35176    -41.059246    -41.059246
   0.34042    -41.059245    -41.059245
   0.32907    -41.059245    -41.059244
   0.31772    -41.059242    -41.059241
   0.30637    -41.059243    -41.059243
   0.29503    -41.059243    -41.059243
   0.28368    -41.059243    -41.059241
   0.27233    -41.059243    -41.059242
   0.26099    -41.059241    -41.059239
   0.24964    -41.059241    -41.059240
   0.23829    -41.059240    -41.059239
   0.22694    -41.059240    -41.059239
   0.21560    -41.059241    -41.059240
   0.21560    -41.059241    -41.059240
   0.20425    -41.059239    -41.059240
   0.19290    -41.059241    -41.059240
   0.18156    -41.059242    -41.059241
   0.17021    -41.059241    -41.059240
   0.15886    -41.059241    -41.059241
   0.14751    -41.059244    -41.059243
   0.13617    -41.059243    -41.059244
   0.12482    -41.059246    -41.059244
   0.11347    -41.059246    -41.059244
   0.10212    -41.059245    -41.059244
   0.09078    -41.059244    -41.059243
   0.07943    -41.059246    -41.059245
   0.06808    -41.059244    -41.059243
   0.05674    -41.059244    -41.059244
   0.04539    -41.059242    -41.059243
   0.03404    -41.059241    -41.059242
   0.02269    -41.059242    -41.059242
   0.01135    -41.059242    -41.059242
   0.00000    -41.059241    -41.059240
 
# Band-Index    5
   0.00000    -41.002946    -41.002946
   0.01135    -41.002947    -41.002948
   0.02269    -41.002948    -41.002947
   0.03404    -41.002948    -41.002947
   0.04539    -41.002949    -41.002948
   0.05674    -41.002950    -41.002950
   0.06808    -41.002949    -41.002950
   0.07943    -41.002950    -41.002952
   0.09078    -41.002949    -41.002950
   0.10212    -41.002950    -41.002951
   0.11347    -41.002950    -41.002952
   0.12482    -41.002950    -41.002951
   0.13617    -41.002950    -41.002949
   0.14751    -41.002949    -41.002949
   0.15886    -41.002947    -41.002947
   0.17021    -41.002946    -41.002946
   0.18156    -41.002947    -41.002947
   0.19290    -41.002946    -41.002946
   0.20425    -41.002946    -41.002945
   0.21560    -41.002946    -41.002946
   0.21560    -41.002946    -41.002946
   0.22694    -41.002945    -41.002945
   0.23829    -41.002944    -41.002945
   0.24964    -41.002946    -41.002946
   0.26099    -41.002945    -41.002947
   0.27233    -41.002947    -41.002949
   0.28368    -41.002947    -41.002948
   0.29503    -41.002949    -41.002949
   0.30637    -41.002949    -41.002949
   0.31772    -41.002947    -41.002948
   0.32907    -41.002950    -41.002951
   0.34042    -41.002951    -41.002950
   0.35176    -41.002951    -41.002951
   0.36311    -41.002952    -41.002951
   0.37446    -41.002951    -41.002952
   0.38581    -41.002952    -41.002952
   0.39715    -41.002953    -41.002953
   0.40850    -41.002953    -41.002953
   0.41985    -41.002953    -41.002953
   0.43119    -41.002955    -41.002955
   0.43119    -41.002955    -41.002955
   0.44724    -41.002953    -41.002952
   0.46329    -41.002954    -41.002952
   0.47934    -41.002953    -41.002952
   0.49538    -41.002952    -41.002951
   0.51143    -41.002951    -41.002947
   0.52748    -41.002952    -41.002946
   0.54353    -41.002952    -41.002946
   0.55957    -41.002951    -41.002947
   0.57562    -41.002951    -41.002946
   0.59167    -41.002951    -41.002947
   0.60772    -41.002951    -41.002948
   0.62376    -41.002950    -41.002948
   0.63981    -41.002951    -41.002951
   0.65586    -41.002948    -41.002951
   0.67190    -41.002948    -41.002951
   0.68795    -41.002947    -41.002949
   0.70400    -41.002948    -41.002949
   0.72005    -41.002948    -41.002949
   0.73609    -41.002946    -41.002946
   0.73609    -41.002946    -41.002946
   0.75214    -41.002949    -41.002948
   0.76819    -41.002949    -41.002948
   0.78424    -41.002949    -41.002947
   0.80028    -41.002951    -41.002948
   0.81633    -41.002951    -41.002948
   0.83238    -41.002951    -41.002950
   0.84843    -41.002949    -41.002950
   0.86447    -41.002948    -41.002951
   0.88052    -41.002947    -41.002951
   0.89657    -41.002946    -41.002950
   0.91262    -41.002947    -41.002951
   0.92866    -41.002946    -41.002952
   0.94471    -41.002946    -41.002952
   0.96076    -41.002947    -41.002951
   0.97681    -41.002951    -41.002952
   0.99285    -41.002952    -41.002953
   1.00890    -41.002953    -41.002954
   1.02495    -41.002952    -41.002953
   1.04099    -41.002955    -41.002955
   1.04099    -41.002955    -41.002955
   1.05234    -41.002953    -41.002953
   1.06369    -41.002953    -41.002953
   1.07504    -41.002953    -41.002953
   1.08638    -41.002952    -41.002952
   1.09773    -41.002952    -41.002951
   1.10908    -41.002951    -41.002952
   1.12043    -41.002951    -41.002951
   1.13177    -41.002950    -41.002951
   1.14312    -41.002951    -41.002950
   1.15447    -41.002948    -41.002947
   1.16581    -41.002949    -41.002949
   1.17716    -41.002949    -41.002949
   1.18851    -41.002948    -41.002947
   1.19986    -41.002949    -41.002947
   1.21120    -41.002947    -41.002945
   1.22255    -41.002946    -41.002946
   1.23390    -41.002946    -41.002944
   1.24524    -41.002946    -41.002945
   1.25659    -41.002946    -41.002946
   1.25659    -41.002946    -41.002946
   1.26794    -41.002945    -41.002946
   1.27929    -41.002946    -41.002946
   1.29063    -41.002947    -41.002947
   1.30198    -41.002947    -41.002946
   1.31333    -41.002947    -41.002947
   1.32468    -41.002949    -41.002948
   1.33602    -41.002949    -41.002949
   1.34737    -41.002952    -41.002950
   1.35872    -41.002952    -41.002950
   1.37006    -41.002951    -41.002950
   1.38141    -41.002950    -41.002949
   1.39276    -41.002952    -41.002950
   1.40411    -41.002950    -41.002949
   1.41545    -41.002950    -41.002950
   1.42680    -41.002948    -41.002949
   1.43815    -41.002947    -41.002948
   1.44949    -41.002947    -41.002948
   1.46084    -41.002948    -41.002947
   1.47219    -41.002946    -41.002946
 
# Band-Index    6
   1.47219    -40.423353    -40.423353
   1.46084    -40.423355    -40.423355
   1.44949    -40.423355    -40.423355
   1.43815    -40.423355    -40.423355
   1.42680    -40.423355    -40.423355
   1.41545    -40.423356    -40.423356
   1.40411    -40.423355    -40.423355
   1.39276    -40.423354    -40.423354
   1.38141    -40.423355    -40.423355
   1.37006    -40.423355    -40.423355
   1.35872    -40.423355    -40.423355
   1.34737    -40.423354    -40.423354
   1.33602    -40.423354    -40.423354
   1.32468    -40.423353    -40.423353
   1.31333    -40.423353    -40.423353
   1.30198    -40.423354    -40.423354
   1.29063    -40.423354    -40.423354
   1.27929    -40.423354    -40.423354
   1.26794    -40.423352    -40.423352
   1.25659    -40.423353    -40.423353
   1.25659    -40.423353    -40.423353
   1.24524    -40.423353    -40.423352
   1.23390    -40.423351    -40.423351
   1.22255    -40.423352    -40.423352
   1.21120    -40.423351    -40.423351
   1.19986    -40.423352    -40.423352
   1.18851    -40.423352    -40.423352
   1.17716    -40.423352    -40.423352
   1.16581    -40.423352    -40.423352
   1.15447    -40.423351    -40.423351
   1.14312    -40.423353    -40.423353
   1.13177    -40.423353    -40.423353
   1.12043    -40.423354    -40.423354
   1.10908    -40.423354    -40.423354
   1.09773    -40.423354    -40.423354
   1.08638    -40.423355    -40.423355
   1.07504    -40.423355    -40.423355
   1.06369    -40.423355    -40.423355
   1.05234    -40.423353    -40.423353
   1.04099    -40.423355    -40.423355
   1.04099    -40.423355    -40.423355
   1.02495    -40.423354    -40.423354
   1.00890    -40.423355    -40.423354
   0.99285    -40.423353    -40.423353
   0.97681    -40.423352    -40.423352
   0.96076    -40.423351    -40.423351
   0.94471    -40.423350    -40.423350
   0.92866    -40.423351    -40.423351
   0.91262    -40.423351    -40.423351
   0.89657    -40.423351    -40.423351
   0.88052    -40.423354    -40.423354
   0.86447    -40.423355    -40.423354
   0.84843    -40.423355    -40.423355
   0.83238    -40.423356    -40.423356
   0.81633    -40.423355    -40.423355
   0.80028    -40.423355    -40.423355
   0.78424    -40.423354    -40.423354
   0.76819    -40.423354    -40.423354
   0.75214    -40.423356    -40.423356
   0.73609    -40.423353    -40.423353
   0.73609    -40.423353    -40.423353
   0.72005    -40.423356    -40.423356
   0.70400    -40.423354    -40.423354
   0.68795    -40.423354    -40.423354
   0.67190    -40.423355    -40.423355
   0.65586    -40.423355    -40.423355
   0.63981    -40.423356    -40.423356
   0.62376    -40.423355    -40.423355
   0.60772    -40.423355    -40.423354
   0.59167    -40.423354    -40.423354
   0.57562    -40.423351    -40.423351
   0.55957    -40.423351    -40.423351
   0.54353    -40.423351    -40.423351
   0.52748    -40.423350    -40.423350
   0.51143    -40.423351    -40.423351
   0.49538    -40.423352    -40.423352
   0.47934    -40.423353    -40.423353
   0.46329    -40.423355    -40.423354
   0.44724    -40.423354    -40.423354
   0.43119    -40.423355    -40.423355
   0.43119    -40.423355    -40.423355
   0.41985    -40.423353    -40.423353
   0.40850    -40.423355    -40.423355
   0.39715    -40.423355    -40.423355
   0.38581    -40.423355    -40.423355
   0.37446    -40.423354    -40.423354
   0.36311    -40.423354    -40.423354
   0.35176    -40.423354    -40.423354
   0.34042    -40.423353    -40.423353
   0.32907    -40.423353    -40.423353
   0.31772    -40.423351    -40.423351
   0.30637    -40.423352    -40.423352
   0.29503    -40.423352    -40.423352
   0.28368    -40.423352    -40.423352
   0.27233    -40.423352    -40.423352
   0.26099    -40.423351    -40.423351
   0.24964    -40.423352    -40.423352
   0.23829    -40.423351    -40.423351
   0.22694    -40.423353    -40.423352
   0.21560    -40.423353    -40.423353
   0.21560    -40.423353    -40.423353
   0.20425    -40.423352    -40.423352
   0.19290    -40.423354    -40.423354
   0.18156    -40.423354    -40.423354
   0.17021    -40.423354    -40.423354
   0.15886    -40.423353    -40.423353
   0.14751    -40.423353    -40.423353
   0.13617    -40.423354    -40.423354
   0.12482    -40.423354    -40.423354
   0.11347    -40.423355    -40.423355
   0.10212    -40.423355    -40.423355
   0.09078    -40.423355    -40.423355
   0.07943    -40.423354    -40.423354
   0.06808    -40.423355    -40.423355
   0.05674    -40.423356    -40.423356
   0.04539    -40.423355    -40.423355
   0.03404    -40.423355    -40.423355
   0.02269    -40.423355    -40.423355
   0.01135    -40.423355    -40.423355
   0.00000    -40.423353    -40.423353
 
# Band-Index    7
   0.00000    -21.895677    -21.895677
   0.01135    -21.895690    -21.895690
   0.02269    -21.895694    -21.895694
   0.03404    -21.895693    -21.895692
   0.04539    -21.895696    -21.895697
   0.05674    -21.895703    -21.895703
   0.06808    -21.895703    -21.895702
   0.07943    -21.895705    -21.895703
   0.09078    -21.895706    -21.895704
   0.10212    -21.895707    -21.895706
   0.11347    -21.895713    -21.895713
   0.12482    -21.895711    -21.895710
   0.13617    -21.895708    -21.895708
   0.14751    -21.895709    -21.895710
   0.15886    -21.895705    -21.895706
   0.17021    -21.895702    -21.895701
   0.18156    -21.895701    -21.895700
   0.19290    -21.895701    -21.895702
   0.20425    -21.895702    -21.895702
   0.21560    -21.895707    -21.895706
   0.21560    -21.895707    -21.895706
   0.22694    -21.895716    -21.895717
   0.23829    -21.895754    -21.895754
   0.24964    -21.895823    -21.895823
   0.26099    -21.895915    -21.895915
   0.27233    -21.896028    -21.896029
   0.28368    -21.896159    -21.896159
   0.29503    -21.896300    -21.896300
   0.30637    -21.896446    -21.896444
   0.31772    -21.896595    -21.896593
   0.32907    -21.896752    -21.896750
   0.34042    -21.896896    -21.896895
   0.35176    -21.897034    -21.897034
   0.36311    -21.897160    -21.897161
   0.37446    -21.897268    -21.897268
   0.38581    -21.897362    -21.897363
   0.39715    -21.897438    -21.897438
   0.40850    -21.897491    -21.897492
   0.41985    -21.897522    -21.897522
   0.43119    -21.897550    -21.897550
   0.43119    -21.897550    -21.897550
   0.44724    -21.897512    -21.897516
   0.46329    -21.897443    -21.897460
   0.47934    -21.897331    -21.897369
   0.49538    -21.897173    -21.897237
   0.51143    -21.896983    -21.897074
   0.52748    -21.896781    -21.896901
