#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 120 312
# Band-Index    1
   0.23946    -44.476471    -44.476471
   0.24771    -44.476470    -44.476470
   0.25597    -44.476471    -44.476471
   0.26423    -44.476470    -44.476471
   0.27248    -44.476469    -44.476470
   0.28074    -44.476471    -44.476471
   0.28900    -44.476470    -44.476472
   0.29726    -44.476472    -44.476473
   0.30551    -44.476472    -44.476473
   0.31377    -44.476472    -44.476472
   0.31377    -44.476472    -44.476472
   0.32545    -44.476473    -44.476473
   0.33712    -44.476473    -44.476471
   0.34880    -44.476473    -44.476471
   0.36048    -44.476472    -44.476471
   0.37216    -44.476471    -44.476470
   0.38383    -44.476471    -44.476471
   0.39551    -44.476471    -44.476471
   0.40719    -44.476471    -44.476469
   0.41887    -44.476471    -44.476470
   0.43054    -44.476470    -44.476470
   0.44222    -44.476470    -44.476470
   0.45390    -44.476471    -44.476469
   0.46557    -44.476470    -44.476469
   0.47725    -44.476470    -44.476470
   0.48893    -44.476469    -44.476470
   0.50061    -44.476469    -44.476469
   0.51228    -44.476469    -44.476470
   0.52396    -44.476469    -44.476469
   0.53564    -44.476468    -44.476468
   0.53564    -44.476468    -44.476468
   0.54732    -44.476469    -44.476469
   0.55899    -44.476470    -44.476469
   0.57067    -44.476469    -44.476470
   0.58235    -44.476470    -44.476470
   0.59402    -44.476470    -44.476470
   0.60570    -44.476469    -44.476471
   0.61738    -44.476469    -44.476471
   0.62906    -44.476470    -44.476470
   0.64073    -44.476470    -44.476471
   0.65241    -44.476470    -44.476471
   0.66409    -44.476469    -44.476471
   0.67577    -44.476471    -44.476471
   0.68744    -44.476471    -44.476471
   0.69912    -44.476470    -44.476471
   0.71080    -44.476471    -44.476472
   0.72247    -44.476471    -44.476473
   0.73415    -44.476471    -44.476473
   0.74583    -44.476473    -44.476473
   0.75751    -44.476472    -44.476472
   0.75751    -44.476472    -44.476472
   0.76576    -44.476473    -44.476473
   0.77402    -44.476472    -44.476472
   0.78228    -44.476471    -44.476471
   0.79053    -44.476471    -44.476471
   0.79879    -44.476470    -44.476470
   0.80705    -44.476471    -44.476471
   0.81531    -44.476470    -44.476471
   0.82356    -44.476470    -44.476470
   0.83182    -44.476471    -44.476471
   0.84008    -44.476470    -44.476472
   0.84833    -44.476470    -44.476472
   0.85659    -44.476470    -44.476471
   0.86485    -44.476470    -44.476470
   0.87311    -44.476470    -44.476470
   0.88136    -44.476469    -44.476469
   0.88962    -44.476469    -44.476470
   0.89788    -44.476469    -44.476470
   0.90613    -44.476470    -44.476470
   0.91439    -44.476470    -44.476470
   0.91439    -44.476470    -44.476470
   0.92265    -44.476468    -44.476469
   0.93091    -44.476469    -44.476470
   0.93916    -44.476469    -44.476469
   0.94742    -44.476468    -44.476469
   0.95568    -44.476468    -44.476470
   0.96393    -44.476468    -44.476470
   0.97219    -44.476469    -44.476471
   0.98045    -44.476470    -44.476471
   0.98871    -44.476469    -44.476471
   0.99696    -44.476469    -44.476471
   1.00522    -44.476469    -44.476470
   1.01348    -44.476470    -44.476470
   1.02173    -44.476469    -44.476470
   1.02999    -44.476469    -44.476470
   1.03825    -44.476470    -44.476470
   1.04650    -44.476470    -44.476470
   1.05476    -44.476469    -44.476469
   1.06302    -44.476469    -44.476468
   1.07128    -44.476468    -44.476468
 
# Band-Index    4
   1.07128    -41.861525    -41.861524
   1.06302    -41.861526    -41.861525
   1.05476    -41.861526    -41.861526
   1.04650    -41.861527    -41.861526
   1.03825    -41.861527    -41.861527
   1.02999    -41.861526    -41.861526
   1.02173    -41.861526    -41.861526
   1.01348    -41.861527    -41.861527
   1.00522    -41.861526    -41.861527
   0.99696    -41.861527    -41.861527
   0.98871    -41.861527    -41.861528
   0.98045    -41.861527    -41.861528
   0.97219    -41.861527    -41.861529
   0.96393    -41.861526    -41.861527
   0.95568    -41.861525    -41.861527
   0.94742    -41.861525    -41.861527
   0.93916    -41.861526    -41.861527
   0.93091    -41.861526    -41.861527
   0.92265    -41.861526    -41.861527
   0.91439    -41.861527    -41.861528
   0.91439    -41.861527    -41.861528
   0.90613    -41.861527    -41.861527
   0.89788    -41.861527    -41.861528
   0.88962    -41.861527    -41.861527
   0.88136    -41.861527    -41.861527
   0.87311    -41.861528    -41.861527
   0.86485    -41.861529    -41.861528
   0.85659    -41.861529    -41.861528
   0.84833    -41.861529    -41.861529
   0.84008    -41.861529    -41.861529
   0.83182    -41.861529    -41.861528
   0.82356    -41.861528    -41.861528
   0.81531    -41.861528    -41.861528
   0.80705    -41.861528    -41.861528
   0.79879    -41.861528    -41.861527
   0.79053    -41.861529    -41.861529
   0.78228    -41.861529    -41.861528
   0.77402    -41.861530    -41.861530
   0.76576    -41.861531    -41.861530
   0.75751    -41.861530    -41.861530
   0.75751    -41.861530    -41.861530
   0.74583    -41.861531    -41.861531
   0.73415    -41.861529    -41.861532
   0.72247    -41.861528    -41.861531
   0.71080    -41.861529    -41.861530
   0.69912    -41.861528    -41.861528
   0.68744    -41.861529    -41.861529
   0.67577    -41.861529    -41.861528
   0.66409    -41.861528    -41.861528
   0.65241    -41.861529    -41.861528
   0.64073    -41.861529    -41.861528
   0.62906    -41.861528    -41.861527
   0.61738    -41.861527    -41.861528
   0.60570    -41.861527    -41.861528
   0.59402    -41.861527    -41.861527
   0.58235    -41.861527    -41.861527
   0.57067    -41.861526    -41.861527
   0.55899    -41.861526    -41.861526
   0.54732    -41.861526    -41.861526
   0.53564    -41.861525    -41.861524
   0.53564    -41.861525    -41.861524
   0.52396    -41.861526    -41.861526
   0.51228    -41.861527    -41.861526
   0.50061    -41.861527    -41.861526
   0.48893    -41.861527    -41.861527
   0.47725    -41.861528    -41.861526
   0.46557    -41.861528    -41.861527
   0.45390    -41.861528    -41.861527
   0.44222    -41.861527    -41.861528
   0.43054    -41.861528    -41.861528
   0.41887    -41.861528    -41.861529
   0.40719    -41.861529    -41.861527
   0.39551    -41.861528    -41.861529
   0.38383    -41.861529    -41.861528
   0.37216    -41.861528    -41.861527
   0.36048    -41.861530    -41.861529
   0.34880    -41.861531    -41.861528
   0.33712    -41.861532    -41.861529
   0.32545    -41.861531    -41.861531
   0.31377    -41.861530    -41.861530
   0.31377    -41.861530    -41.861530
   0.30551    -41.861530    -41.861531
   0.29726    -41.861530    -41.861530
   0.28900    -41.861529    -41.861529
   0.28074    -41.861529    -41.861529
   0.27248    -41.861527    -41.861528
   0.26423    -41.861528    -41.861528
   0.25597    -41.861529    -41.861528
   0.24771    -41.861528    -41.861528
   0.23946    -41.861529    -41.861529
   0.23120    -41.861529    -41.861528
   0.22294    -41.861529    -41.861528
   0.21468    -41.861529    -41.861529
   0.20643    -41.861528    -41.861529
   0.19817    -41.861528    -41.861528
   0.18991    -41.861527    -41.861527
   0.18166    -41.861528    -41.861527
   0.17340    -41.861528    -41.861527
   0.16514    -41.861527    -41.861527
   0.15688    -41.861528    -41.861527
   0.15688    -41.861528    -41.861527
   0.14863    -41.861527    -41.861526
   0.14037    -41.861527    -41.861526
   0.13211    -41.861527    -41.861526
   0.12386    -41.861527    -41.861525
   0.11560    -41.861527    -41.861525
   0.10734    -41.861527    -41.861526
   0.09909    -41.861529    -41.861527
   0.09083    -41.861529    -41.861527
   0.08257    -41.861529    -41.861527
   0.07431    -41.861528    -41.861526
   0.06606    -41.861527    -41.861526
   0.05780    -41.861527    -41.861527
   0.04954    -41.861527    -41.861526
   0.04129    -41.861526    -41.861526
   0.03303    -41.861527    -41.861527
   0.02477    -41.861526    -41.861527
   0.01651    -41.861526    -41.861526
   0.00826    -41.861526    -41.861526
   0.00000    -41.861525    -41.861524
 
# Band-Index    5
   0.00000    -41.843199    -41.843199
   0.00826    -41.843201    -41.843200
   0.01651    -41.843201    -41.843201
   0.02477    -41.843202    -41.843201
   0.03303    -41.843202    -41.843201
   0.04129    -41.843201    -41.843201
   0.04954    -41.843201    -41.843201
   0.05780    -41.843202    -41.843202
   0.06606    -41.843201    -41.843201
   0.07431    -41.843201    -41.843202
   0.08257    -41.843202    -41.843203
   0.09083    -41.843202    -41.843203
   0.09909    -41.843202    -41.843204
   0.10734    -41.843201    -41.843202
   0.11560    -41.843200    -41.843202
   0.12386    -41.843200    -41.843202
   0.13211    -41.843201    -41.843202
   0.14037    -41.843201    -41.843202
   0.14863    -41.843200    -41.843201
   0.15688    -41.843202    -41.843202
   0.15688    -41.843202    -41.843202
   0.16514    -41.843202    -41.843202
   0.17340    -41.843202    -41.843202
   0.18166    -41.843202    -41.843202
   0.18991    -41.843202    -41.843202
   0.19817    -41.843203    -41.843202
   0.20643    -41.843204    -41.843203
   0.21468    -41.843203    -41.843203
   0.22294    -41.843203    -41.843204
   0.23120    -41.843203    -41.843204
   0.23946    -41.843204    -41.843203
   0.24771    -41.843203    -41.843203
   0.25597    -41.843203    -41.843203
   0.26423    -41.843203    -41.843203
   0.27248    -41.843203    -41.843202
   0.28074    -41.843204    -41.843203
   0.28900    -41.843204    -41.843203
   0.29726    -41.843205    -41.843205
   0.30551    -41.843206    -41.843205
   0.31377    -41.843204    -41.843204
   0.31377    -41.843204    -41.843204
   0.32545    -41.843206    -41.843205
   0.33712    -41.843204    -41.843206
   0.34880    -41.843203    -41.843206
   0.36048    -41.843204    -41.843205
   0.37216    -41.843202    -41.843203
   0.38383    -41.843203    -41.843203
   0.39551    -41.843204    -41.843203
   0.40719    -41.843202    -41.843203
   0.41887    -41.843204    -41.843203
   0.43054    -41.843203    -41.843202
   0.44222    -41.843203    -41.843202
   0.45390    -41.843202    -41.843202
   0.46557    -41.843202    -41.843202
   0.47725    -41.843201    -41.843202
   0.48893    -41.843202    -41.843201
   0.50061    -41.843201    -41.843202
   0.51228    -41.843201    -41.843201
   0.52396    -41.843201    -41.843200
   0.53564    -41.843199    -41.843199
   0.53564    -41.843199    -41.843199
   0.54732    -41.843200    -41.843201
   0.55899    -41.843201    -41.843201
   0.57067    -41.843202    -41.843200
   0.58235    -41.843201    -41.843202
   0.59402    -41.843202    -41.843201
   0.60570    -41.843203    -41.843202
   0.61738    -41.843203    -41.843202
   0.62906    -41.843202    -41.843202
   0.64073    -41.843203    -41.843203
   0.65241    -41.843203    -41.843203
   0.66409    -41.843203    -41.843202
   0.67577    -41.843203    -41.843203
   0.68744    -41.843203    -41.843203
   0.69912    -41.843203    -41.843202
   0.71080    -41.843205    -41.843203
   0.72247    -41.843206    -41.843203
   0.73415    -41.843207    -41.843203
   0.74583    -41.843206    -41.843205
   0.75751    -41.843204    -41.843204
   0.75751    -41.843204    -41.843204
   0.76576    -41.843205    -41.843205
   0.77402    -41.843205    -41.843205
   0.78228    -41.843203    -41.843204
   0.79053    -41.843204    -41.843203
   0.79879    -41.843202    -41.843203
   0.80705    -41.843203    -41.843203
   0.81531    -41.843203    -41.843203
   0.82356    -41.843203    -41.843203
   0.83182    -41.843203    -41.843204
   0.84008    -41.843204    -41.843203
   0.84833    -41.843204    -41.843203
   0.85659    -41.843203    -41.843203
   0.86485    -41.843203    -41.843203
   0.87311    -41.843202    -41.843203
   0.88136    -41.843202    -41.843202
   0.88962    -41.843202    -41.843201
   0.89788    -41.843202    -41.843202
   0.90613    -41.843202    -41.843202
   0.91439    -41.843202    -41.843202
   0.91439    -41.843202    -41.843202
   0.92265    -41.843201    -41.843200
   0.93091    -41.843202    -41.843200
   0.93916    -41.843202    -41.843201
   0.94742    -41.843202    -41.843200
   0.95568    -41.843202    -41.843200
   0.96393    -41.843202    -41.843200
   0.97219    -41.843204    -41.843202
   0.98045    -41.843203    -41.843202
   0.98871    -41.843203    -41.843202
   0.99696    -41.843202    -41.843201
   1.00522    -41.843202    -41.843201
   1.01348    -41.843202    -41.843202
   1.02173    -41.843201    -41.843201
   1.02999    -41.843201    -41.843201
   1.03825    -41.843202    -41.843202
   1.04650    -41.843201    -41.843201
   1.05476    -41.843201    -41.843201
   1.06302    -41.843200    -41.843200
   1.07128    -41.843199    -41.843199
 
# Band-Index    6
   1.07128    -41.808527    -41.808526
   1.06302    -41.808528    -41.808528
   1.05476    -41.808528    -41.808528
   1.04650    -41.808529    -41.808529
   1.03825    -41.808528    -41.808528
   1.02999    -41.808529    -41.808529
   1.02173    -41.808529    -41.808529
   1.01348    -41.808529    -41.808529
   1.00522    -41.808530    -41.808530
   0.99696    -41.808530    -41.808530
   0.98871    -41.808531    -41.808531
   0.98045    -41.808530    -41.808530
   0.97219    -41.808530    -41.808530
   0.96393    -41.808530    -41.808530
   0.95568    -41.808530    -41.808530
   0.94742    -41.808530    -41.808530
   0.93916    -41.808531    -41.808530
   0.93091    -41.808531    -41.808530
   0.92265    -41.808531    -41.808531
   0.91439    -41.808530    -41.808530
   0.91439    -41.808530    -41.808530
   0.90613    -41.808531    -41.808530
   0.89788    -41.808531    -41.808531
   0.88962    -41.808531    -41.808531
   0.88136    -41.808530    -41.808530
   0.87311    -41.808531    -41.808530
   0.86485    -41.808531    -41.808531
   0.85659    -41.808531    -41.808531
   0.84833    -41.808531    -41.808531
   0.84008    -41.808530    -41.808530
   0.83182    -41.808530    -41.808530
   0.82356    -41.808530    -41.808530
   0.81531    -41.808530    -41.808530
   0.80705    -41.808530    -41.808530
   0.79879    -41.808530    -41.808530
   0.79053    -41.808530    -41.808530
   0.78228    -41.808530    -41.808530
   0.77402    -41.808530    -41.808530
   0.76576    -41.808530    -41.808530
   0.75751    -41.808530    -41.808530
   0.75751    -41.808530    -41.808530
   0.74583    -41.808531    -41.808531
   0.73415    -41.808530    -41.808530
   0.72247    -41.808531    -41.808531
   0.71080    -41.808530    -41.808530
   0.69912    -41.808530    -41.808530
   0.68744    -41.808530    -41.808530
   0.67577    -41.808530    -41.808530
   0.66409    -41.808530    -41.808530
   0.65241    -41.808530    -41.808530
   0.64073    -41.808530    -41.808530
   0.62906    -41.808530    -41.808530
   0.61738    -41.808530    -41.808530
   0.60570    -41.808530    -41.808530
   0.59402    -41.808529    -41.808529
   0.58235    -41.808529    -41.808529
   0.57067    -41.808529    -41.808529
   0.55899    -41.808529    -41.808529
   0.54732    -41.808528    -41.808528
   0.53564    -41.808527    -41.808526
   0.53564    -41.808527    -41.808526
   0.52396    -41.808528    -41.808528
   0.51228    -41.808529    -41.808529
   0.50061    -41.808529    -41.808529
   0.48893    -41.808529    -41.808529
   0.47725    -41.808529    -41.808529
   0.46557    -41.808530    -41.808529
   0.45390    -41.808530    -41.808530
   0.44222    -41.808530    -41.808530
   0.43054    -41.808531    -41.808530
   0.41887    -41.808530    -41.808530
   0.40719    -41.808530    -41.808530
   0.39551    -41.808530    -41.808530
   0.38383    -41.808530    -41.808530
   0.37216    -41.808530    -41.808530
   0.36048    -41.808530    -41.808530
   0.34880    -41.808531    -41.808531
   0.33712    -41.808530    -41.808530
   0.32545    -41.808531    -41.808531
   0.31377    -41.808530    -41.808530
   0.31377    -41.808530    -41.808530
   0.30551    -41.808530    -41.808530
   0.29726    -41.808530    -41.808530
   0.28900    -41.808530    -41.808530
   0.28074    -41.808530    -41.808530
   0.27248    -41.808530    -41.808530
   0.26423    -41.808530    -41.808530
   0.25597    -41.808530    -41.808530
   0.24771    -41.808530    -41.808530
   0.23946    -41.808530    -41.808530
   0.23120    -41.808530    -41.808530
   0.22294    -41.808531    -41.808531
   0.21468    -41.808531    -41.808531
   0.20643    -41.808531    -41.808531
   0.19817    -41.808531    -41.808530
   0.18991    -41.808530    -41.808530
   0.18166    -41.808531    -41.808531
   0.17340    -41.808531    -41.808531
   0.16514    -41.808531    -41.808530
   0.15688    -41.808530    -41.808530
   0.15688    -41.808530    -41.808530
   0.14863    -41.808531    -41.808531
   0.14037    -41.808531    -41.808530
   0.13211    -41.808531    -41.808530
   0.12386    -41.808530    -41.808530
   0.11560    -41.808530    -41.808530
   0.10734    -41.808530    -41.808530
   0.09909    -41.808530    -41.808530
   0.09083    -41.808530    -41.808530
   0.08257    -41.808531    -41.808531
   0.07431    -41.808530    -41.808530
   0.06606    -41.808530    -41.808530
   0.05780    -41.808529    -41.808529
   0.04954    -41.808529    -41.808529
   0.04129    -41.808529    -41.808529
   0.03303    -41.808528    -41.808528
   0.02477    -41.808529    -41.808529
   0.01651    -41.808528    -41.808528
   0.00826    -41.808528    -41.808528
   0.00000    -41.808527    -41.808526
 
# Band-Index    7
   0.00000    -21.492727    -21.492727
   0.00826    -21.492730    -21.492730
   0.01651    -21.492732    -21.492732
   0.02477    -21.492736    -21.492735
   0.03303    -21.492735    -21.492734
   0.04129    -21.492734    -21.492733
   0.04954    -21.492735    -21.492734
   0.05780    -21.492736    -21.492736
   0.06606    -21.492736    -21.492736
   0.07431    -21.492736    -21.492735
   0.08257    -21.492739    -21.492739
   0.09083    -21.492739    -21.492738
   0.09909    -21.492741    -21.492741
   0.10734    -21.492738    -21.492738
   0.11560    -21.492737    -21.492737
   0.12386    -21.492738    -21.492737
   0.13211    -21.492739    -21.492739
   0.14037    -21.492737    -21.492737
   0.14863    -21.492739    -21.492739
   0.15688    -21.492740    -21.492740
   0.15688    -21.492740    -21.492740
   0.16514    -21.492740    -21.492740
   0.17340    -21.492742    -21.492742
   0.18166    -21.492744    -21.492744
   0.18991    -21.492745    -21.492745
   0.19817    -21.492747    -21.492746
   0.20643    -21.492754    -21.492754
   0.21468    -21.492756    -21.492756
   0.22294    -21.492757    -21.492757
   0.23120    -21.492756    -21.492756
   0.23946    -21.492758    -21.492757
   0.24771    -21.492756    -21.492755
   0.25597    -21.492760    -21.492760
   0.26423    -21.492762    -21.492761
   0.27248    -21.492758    -21.492758
   0.28074    -21.492764    -21.492763
   0.28900    -21.492761    -21.492760
   0.29726    -21.492766    -21.492765
   0.30551    -21.492766    -21.492766
   0.31377    -21.492764    -21.492763
   0.31377    -21.492764    -21.492763
   0.32545    -21.492767    -21.492767
   0.33712    -21.492765    -21.492764
   0.34880    -21.492768    -21.492767
   0.36048    -21.492763    -21.492763
   0.37216    -21.492759    -21.492759
   0.38383    -21.492757    -21.492757
